gene_id	excluded_mrna_id	excluded_protein_length	representative_mrna_id	representative_protein_length
evm.TU.utg5950.102	evm.utg5950.102.1.5c22f288	667	evm.utg5950.102	680
evm.TU.utg5950.15	evm.utg5950.15.1.5c22f286	582	evm.utg5950.15	582
evm.TU.utg5950.21	evm.utg5950.21.1.5c22f283	142	evm.utg5950.21	146
evm.TU.utg5950.21	evm.utg5950.21.1.5c22f283.1.5c279672	101	evm.utg5950.21	146
evm.TU.utg5950.24	evm.utg5950.24	445	evm.utg5950.24.1.5c22f287	476
evm.TU.utg5950.29	evm.utg5950.29.1.5c22f283	1818	evm.utg5950.29	2004
evm.TU.utg5950.29	evm.utg5950.29.2.5c22f283	1795	evm.utg5950.29	2004
evm.TU.utg5950.29	evm.utg5950.29.3.5c22f283	1992	evm.utg5950.29	2004
evm.TU.utg5950.29	evm.utg5950.29.4.5c22f283	2004	evm.utg5950.29	2004
evm.TU.utg5950.29	evm.utg5950.29.5.5c22f284	1662	evm.utg5950.29	2004
evm.TU.utg5950.29	evm.utg5950.29.6.5c22f284	1427	evm.utg5950.29	2004
evm.TU.utg5950.30	evm.utg5950.30.1.5c22f284	576	evm.utg5950.30	638
evm.TU.utg5950.31	evm.utg5950.31.1.5c22f284	155	evm.utg5950.31	158
evm.TU.utg5950.33	evm.utg5950.33	506	evm.utg5950.33.1.5c22f284	531
evm.TU.utg5950.34	evm.utg5950.34	1757	evm.utg5950.34.1.5c22f285	1765
evm.TU.utg5950.67	evm.utg5950.67.1.5c22f288	192	evm.utg5950.67	217
evm.TU.utg5950.93	evm.utg5950.93.1.5c22f286	205	evm.utg5950.93	207
evm.TU.utg597.103	evm.utg597.103.1.5c22f2a7	205	evm.utg597.103	214
evm.TU.utg597.106	evm.utg597.106.1.5c22f2a7	341	evm.utg597.106	454
evm.TU.utg597.116	evm.utg597.116.1.5c22f2a7	458	evm.utg597.116	633
evm.TU.utg597.116	evm.utg597.116.1.5c22f2a7.1.5c279692	416	evm.utg597.116	633
evm.TU.utg597.118	evm.utg597.118.1.5c22f2a8	941	evm.utg597.118	1120
evm.TU.utg597.12	evm.utg597.12.1.5c22f29a	403	evm.utg597.12	489
evm.TU.utg597.125	evm.utg597.125.1.5c22f2a8	630	evm.utg597.125	875
evm.TU.utg597.138	evm.utg597.138.1.5c22f29f	111	evm.utg597.138	142
evm.TU.utg597.141	evm.utg597.141.1.5c22f2a8	336	evm.utg597.141	469
evm.TU.utg597.142	evm.utg597.142.1.5c22f29f	308	evm.utg597.142	425
evm.TU.utg597.142	evm.utg597.142.1.5c22f29f.1.5c27968c	257	evm.utg597.142	425
evm.TU.utg597.142	evm.utg597.142.1.5c22f29f.2.5c27968c	257	evm.utg597.142	425
evm.TU.utg597.144	evm.utg597.144.1.5c22f2a9	1445	evm.utg597.144	1445
evm.TU.utg597.148	evm.utg597.148.1.5c22f2a9	387	evm.utg597.148	495
evm.TU.utg597.148	evm.utg597.148.1.5c22f2a9.1.5c279694	274	evm.utg597.148	495
evm.TU.utg597.148	evm.utg597.148.2.5c22f2a9	445	evm.utg597.148	495
evm.TU.utg597.149	evm.utg597.149.1.5c22f2a0	326	evm.utg597.149	370
evm.TU.utg597.15	evm.utg597.15.1.5c22f2a4	266	evm.utg597.15	277
evm.TU.utg597.15	evm.utg597.15.1.5c22f2a4.1.5c27968f	214	evm.utg597.15	277
evm.TU.utg597.152	evm.utg597.152.1.5c22f2a0	469	evm.utg597.152	477
evm.TU.utg597.153	evm.utg597.153.1.5c22f2a1	836	evm.utg597.153	934
evm.TU.utg597.154	evm.utg597.154.1.5c22f2a9	304	evm.utg597.154	304
evm.TU.utg597.155	evm.utg597.155.1.5c22f2a1	422	evm.utg597.155	596
evm.TU.utg597.16	evm.utg597.16.1.5c279688	369	evm.utg597.16	421
evm.TU.utg597.176	evm.utg597.176.1.5c22f2a1	110	evm.utg597.176	145
evm.TU.utg597.190	evm.utg597.190.1.5c22f2aa	515	evm.utg597.190	517
evm.TU.utg597.190	evm.utg597.190.2.5c22f2aa	497	evm.utg597.190	517
evm.TU.utg597.190	evm.utg597.190.3.5c22f2ab	410	evm.utg597.190	517
evm.TU.utg597.190	evm.utg597.190.4.5c22f2ab	373	evm.utg597.190	517
evm.TU.utg597.193	evm.utg597.193	106	evm.utg597.193.1.5c22f2a2	109
evm.TU.utg597.194	evm.utg597.194.1.5c22f2a2	470	evm.utg597.194	643
evm.TU.utg597.195	evm.utg597.195	419	evm.utg597.195.2.5c22f2ab	446
evm.TU.utg597.195	evm.utg597.195.1.5c22f2ab	388	evm.utg597.195.2.5c22f2ab	446
evm.TU.utg597.195	evm.utg597.195.3.5c22f2ab	309	evm.utg597.195.2.5c22f2ab	446
evm.TU.utg597.20	evm.utg597.20.1.5c22f29a	936	evm.utg597.20	1024
evm.TU.utg597.20	evm.utg597.20.1.5c22f29a.1.5c279688	876	evm.utg597.20	1024
evm.TU.utg597.20	evm.utg597.20.2.5c22f29a	893	evm.utg597.20	1024
evm.TU.utg597.205	evm.utg597.205	862	evm.utg597.205.1.5c22f2a3	896
evm.TU.utg597.205	evm.utg597.205.2.5c22f2a3	606	evm.utg597.205.1.5c22f2a3	896
evm.TU.utg597.205	evm.utg597.205.3.5c22f2a3	848	evm.utg597.205.1.5c22f2a3	896
evm.TU.utg597.213	evm.utg597.213.1.5c22f2ab	403	evm.utg597.213	426
evm.TU.utg597.213	evm.utg597.213.2.5c22f2ac	335	evm.utg597.213	426
evm.TU.utg597.213	evm.utg597.213.3.5c22f2ac	312	evm.utg597.213	426
evm.TU.utg597.213	evm.utg597.213.3.5c22f2ac.1.5c279696	229	evm.utg597.213	426
evm.TU.utg597.213	evm.utg597.213.4.5c22f2ac	417	evm.utg597.213	426
evm.TU.utg597.213	evm.utg597.213.5.5c22f2ac	280	evm.utg597.213	426
evm.TU.utg597.213	evm.utg597.213.6.5c22f2ac	291	evm.utg597.213	426
evm.TU.utg597.213	evm.utg597.213.7.5c22f2ac	317	evm.utg597.213	426
evm.TU.utg597.215	evm.utg597.215	432	evm.utg597.215.2.5c22f2a3	510
evm.TU.utg597.215	evm.utg597.215.1.5c22f2a3	398	evm.utg597.215.2.5c22f2a3	510
evm.TU.utg597.215	evm.utg597.215.1.5c22f2a3.1.5c27968e	350	evm.utg597.215.2.5c22f2a3	510
evm.TU.utg597.217	evm.utg597.217	429	evm.utg597.217.1.5c22f2a3	430
evm.TU.utg597.220	evm.utg597.220.1.5c22f2ac	365	evm.utg597.220	483
evm.TU.utg597.221	evm.utg597.221.1.5c22f2ac	433	evm.utg597.221	464
evm.TU.utg597.221	evm.utg597.221.2.5c22f2ad	386	evm.utg597.221	464
evm.TU.utg597.228	evm.utg597.228.1.5c22f2a3	647	evm.utg597.228	673
evm.TU.utg597.23	evm.utg597.23.1.5c22f29b	305	evm.utg597.23	356
evm.TU.utg597.233	evm.utg597.233	594	evm.utg597.233.2.5c22f2ad	598
evm.TU.utg597.233	evm.utg597.233.1.5c22f2ad	596	evm.utg597.233.2.5c22f2ad	598
evm.TU.utg597.233	evm.utg597.233.2.5c22f2ad.2.5c279697	492	evm.utg597.233.2.5c22f2ad	598
evm.TU.utg597.233	evm.utg597.233.3.5c22f2ad	539	evm.utg597.233.2.5c22f2ad	598
evm.TU.utg597.233	evm.utg597.233.3.5c22f2ad.3.5c279697	471	evm.utg597.233.2.5c22f2ad	598
evm.TU.utg597.233	evm.utg597.233.4.5c22f2ad	554	evm.utg597.233.2.5c22f2ad	598
evm.TU.utg597.233	evm.utg597.233.4.5c22f2ad.1.5c279697	392	evm.utg597.233.2.5c22f2ad	598
evm.TU.utg597.234	evm.utg597.234.1.5c22f2ad	769	evm.utg597.234	814
evm.TU.utg597.238	evm.utg597.238.1.5c22f2a4	791	evm.utg597.238	927
evm.TU.utg597.238	evm.utg597.238.1.5c22f2a4.1.5c27968f	791	evm.utg597.238	927
evm.TU.utg597.238	evm.utg597.238.2.5c22f2a4	875	evm.utg597.238	927
evm.TU.utg597.28	evm.utg597.28.1.5c22f29b	362	evm.utg597.28	467
evm.TU.utg597.28	evm.utg597.28.1.5c22f29b.1.5c279689	279	evm.utg597.28	467
evm.TU.utg597.41	evm.utg597.41	99	evm.utg597.41.1.5c22f29b	105
evm.TU.utg597.44	evm.utg597.44	468	evm.utg597.44.1.5c22f2a5	480
evm.TU.utg597.48	evm.utg597.48.1.5c22f2a5	1537	evm.utg597.48	1537
evm.TU.utg597.49	evm.utg597.49.1.5c22f2a4	328	evm.utg597.49	328
evm.TU.utg597.55	evm.utg597.55.1.5c22f29b	656	evm.utg597.55	716
evm.TU.utg597.58	evm.utg597.58.1.5c22f29c	655	evm.utg597.58	872
evm.TU.utg597.61	evm.utg597.61.1.5c22f29c	472	evm.utg597.61	489
evm.TU.utg597.62	evm.utg597.62.1.5c22f2a6	195	evm.utg597.62	281
evm.TU.utg597.72	evm.utg597.72.1.5c22f29d	286	evm.utg597.72	391
evm.TU.utg597.78	evm.utg597.78.1.5c22f2a6	202	evm.utg597.78	275
evm.TU.utg597.80	evm.utg597.80.1.5c22f2a6	160	evm.utg597.80	210
evm.TU.utg597.80	evm.utg597.80.1.5c22f2a6.1.5c279691	193	evm.utg597.80	210
evm.TU.utg597.87	evm.utg597.87.1.5c22f2a7	91	evm.utg597.87	91
evm.TU.utg597.94	evm.utg597.94.1.5c22f29d	252	evm.utg597.94	274
evm.TU.utg597.94	evm.utg597.94.2.5c22f29e	193	evm.utg597.94	274
evm.TU.utg597.95	evm.utg597.95	796	evm.utg597.95.1.5c22f29e	817
evm.TU.utg597.95	evm.utg597.95.2.5c22f29e	715	evm.utg597.95.1.5c22f29e	817
evm.TU.utg597.97	evm.utg597.97.1.5c22f29e	299	evm.utg597.97	299
evm.TU.utg597.97	evm.utg597.97.2.5c22f29e	299	evm.utg597.97	299
evm.TU.utg597.97	evm.utg597.97.3.5c22f29f	299	evm.utg597.97	299
evm.TU.utg5975.21	evm.utg5975.21.1.5c22f289	262	evm.utg5975.21	353
evm.TU.utg5975.23	evm.utg5975.23.1.5c22f28a	224	evm.utg5975.23	277
evm.TU.utg5975.23	evm.utg5975.23.2.5c22f28a	217	evm.utg5975.23	277
evm.TU.utg5985.13	evm.utg5985.13.1.5c22f28c	886	evm.utg5985.13	899
evm.TU.utg5985.15	evm.utg5985.15.1.5c22f28e	349	evm.utg5985.15	361
evm.TU.utg5985.15	evm.utg5985.15.2.5c22f28e	348	evm.utg5985.15	361
evm.TU.utg5985.15	evm.utg5985.15.3.5c22f28e	336	evm.utg5985.15	361
evm.TU.utg5985.15	evm.utg5985.15.4.5c22f28e	290	evm.utg5985.15	361
evm.TU.utg5985.15	evm.utg5985.15.5.5c22f28e	277	evm.utg5985.15	361
evm.TU.utg5985.16	evm.utg5985.16	355	evm.utg5985.16.1.5c22f28d	356
evm.TU.utg5985.2	evm.utg5985.2.1.5c22f28c	533	evm.utg5985.2	754
evm.TU.utg5985.8	evm.utg5985.8.1.5c22f28d	520	evm.utg5985.8	530
evm.TU.utg5985.8	evm.utg5985.8.2.5c22f28e	407	evm.utg5985.8	530
evm.TU.utg5985.8	evm.utg5985.8.3.5c22f28e	397	evm.utg5985.8	530
evm.TU.utg5985.8	evm.utg5985.8.4.5c22f28e	384	evm.utg5985.8	530
evm.TU.utg5996.4	evm.utg5996.4.1.5c279680	628	evm.utg5996.4	764
evm.TU.utg600.1	evm.utg600.1	581	evm.utg600.1.1.5c22f293	740
evm.TU.utg600.1	evm.utg600.1.2.5c22f293	649	evm.utg600.1.1.5c22f293	740
evm.TU.utg600.1	evm.utg600.1.2.5c22f293.1.5c279680	493	evm.utg600.1.1.5c22f293	740
evm.TU.utg600.10	evm.utg600.10.1.5c22f294	406	evm.utg600.10	499
evm.TU.utg600.11	evm.utg600.11.1.5c22f294	937	evm.utg600.11	1040
evm.TU.utg600.14	evm.utg600.14.1.5c22f294	509	evm.utg600.14	538
evm.TU.utg600.2	evm.utg600.2.1.5c22f295	653	evm.utg600.2	693
evm.TU.utg600.2	evm.utg600.2.2.5c22f295	589	evm.utg600.2	693
evm.TU.utg600.39	evm.utg600.39.1.5c22f296	780	evm.utg600.39	1093
evm.TU.utg600.6	evm.utg600.6.1.5c22f295	545	evm.utg600.6	547
evm.TU.utg600.9	evm.utg600.9.1.5c22f296	480	evm.utg600.9	504
evm.TU.utg600.9	evm.utg600.9.2.5c22f296	437	evm.utg600.9	504
evm.TU.utg6035.10	evm.utg6035.10.1.5c22f29a	139	evm.utg6035.10	185
evm.TU.utg60413.5	evm.utg60413.5.1.5c22f2a4	2738	evm.utg60413.5	2738
evm.TU.utg60423.4	evm.utg60423.4.1.5c22f2a6	441	evm.utg60423.4	530
evm.TU.utg607.12	evm.utg607.12.1.5c22f2ae	704	evm.utg607.12	706
evm.TU.utg607.15	evm.utg607.15.1.5c22f2ae	447	evm.utg607.15	447
evm.TU.utg607.20	evm.utg607.20.1.5c22f2ae	931	evm.utg607.20	1008
evm.TU.utg607.21	evm.utg607.21.1.5c22f2ae	414	evm.utg607.21	447
evm.TU.utg607.31	evm.utg607.31.1.5c22f2af	484	evm.utg607.31	506
evm.TU.utg607.31	evm.utg607.31.2.5c22f2af	464	evm.utg607.31	506
evm.TU.utg607.31	evm.utg607.31.2.5c22f2af.1.5c279692	326	evm.utg607.31	506
evm.TU.utg607.32	evm.utg607.32.1.5c22f2af	261	evm.utg607.32	284
evm.TU.utg607.33	evm.utg607.33.1.5c22f2b2	947	evm.utg607.33	1014
evm.TU.utg607.33	evm.utg607.33.2.5c22f2b3	745	evm.utg607.33	1014
evm.TU.utg607.34	evm.utg607.34.1.5c22f2b3	723	evm.utg607.34	792
evm.TU.utg607.34	evm.utg607.34.2.5c22f2b3	681	evm.utg607.34	792
evm.TU.utg607.39	evm.utg607.39.1.5c22f2b0	516	evm.utg607.39	536
evm.TU.utg607.39	evm.utg607.39.2.5c22f2b0	527	evm.utg607.39	536
evm.TU.utg607.40	evm.utg607.40.1.5c22f2b3	542	evm.utg607.40	542
evm.TU.utg607.40	evm.utg607.40.2.5c22f2b3	541	evm.utg607.40	542
evm.TU.utg607.40	evm.utg607.40.3.5c22f2b3	493	evm.utg607.40	542
evm.TU.utg607.40	evm.utg607.40.4.5c22f2b3	418	evm.utg607.40	542
evm.TU.utg607.40	evm.utg607.40.5.5c22f2b3	398	evm.utg607.40	542
evm.TU.utg607.40	evm.utg607.40.6.5c22f2b4	391	evm.utg607.40	542
evm.TU.utg607.41	evm.utg607.41.1.5c22f2b0	433	evm.utg607.41	525
evm.TU.utg607.48	evm.utg607.48	460	evm.utg607.48.1.5c22f2b4	490
evm.TU.utg607.50	evm.utg607.50.1.5c22f2b4	348	evm.utg607.50	481
evm.TU.utg607.52	evm.utg607.52.1.5c22f2b0	503	evm.utg607.52	547
evm.TU.utg607.52	evm.utg607.52.1.5c22f2b0.1.5c279693	356	evm.utg607.52	547
evm.TU.utg607.55	evm.utg607.55.1.5c22f2b5	1273	evm.utg607.55	1404
evm.TU.utg607.55	evm.utg607.55.2.5c22f2b5	1240	evm.utg607.55	1404
evm.TU.utg607.55	evm.utg607.55.3.5c22f2b5	1363	evm.utg607.55	1404
evm.TU.utg607.56	evm.utg607.56.1.5c22f2b0	480	evm.utg607.56	594
evm.TU.utg607.57	evm.utg607.57.1.5c22f2b5	1482	evm.utg607.57	1999
evm.TU.utg607.57	evm.utg607.57.1.5c22f2b5.1.5c27969a	1231	evm.utg607.57	1999
evm.TU.utg6070.1	evm.utg6070.1.1.5c22f2b6	307	evm.utg6070.1	356
evm.TU.utg6070.26	evm.utg6070.26.1.5c22f2b6	94	evm.utg6070.26	128
evm.TU.utg6072.1	evm.utg6072.1	307	evm.utg6072.1.1.5c27969b	374
evm.TU.utg6072.14	evm.utg6072.14.1.5c22f2b7	1018	evm.utg6072.14	1322
evm.TU.utg6072.20.24	evm.utg6072.20.24	571	evm.utg6072.20.24.1.5c27969c	584
evm.TU.utg6078.10	evm.utg6078.10.1.5c22f2bc	414	evm.utg6078.10	414
evm.TU.utg6078.10	evm.utg6078.10.2.5c22f2bd	404	evm.utg6078.10	414
evm.TU.utg6078.11	evm.utg6078.11.1.5c22f2bd	957	evm.utg6078.11	970
evm.TU.utg6078.11	evm.utg6078.11.2.5c22f2bd	957	evm.utg6078.11	970
evm.TU.utg6078.55	evm.utg6078.55.1.5c22f2bd	603	evm.utg6078.55	758
evm.TU.utg6078.61	evm.utg6078.61	278	evm.utg6078.61.1.5c22f2be	279
evm.TU.utg6078.62	evm.utg6078.62.1.5c22f2be	643	evm.utg6078.62	857
evm.TU.utg6078.62	evm.utg6078.62.1.5c22f2be.1.5c2796a2	526	evm.utg6078.62	857
evm.TU.utg612.12	evm.utg612.12.1.5c22f2bc	2507	evm.utg612.12	2591
evm.TU.utg612.27	evm.utg612.27.1.5c22f2be	460	evm.utg612.27	462
evm.TU.utg6123.17	evm.utg6123.17.1.5c22f2c3	448	evm.utg6123.17	522
evm.TU.utg6123.17	evm.utg6123.17.1.5c22f2c3.1.5c2796a7	354	evm.utg6123.17	522
evm.TU.utg6123.18	evm.utg6123.18.1.5c22f2c5	4599	evm.utg6123.18	4649
evm.TU.utg6123.18	evm.utg6123.18.2.5c22f2c5	4372	evm.utg6123.18	4649
evm.TU.utg6123.18	evm.utg6123.18.3.5c22f2c5	4621	evm.utg6123.18	4649
evm.TU.utg6123.24	evm.utg6123.24.1.5c22f2c6	260	evm.utg6123.24	327
evm.TU.utg6123.3	evm.utg6123.3	1507	evm.utg6123.3.2.5c22f2c4	1521
evm.TU.utg6123.3	evm.utg6123.3.1.5c22f2c4	1282	evm.utg6123.3.2.5c22f2c4	1521
evm.TU.utg6123.3	evm.utg6123.3.3.5c22f2c4	1488	evm.utg6123.3.2.5c22f2c4	1521
evm.TU.utg6123.9	evm.utg6123.9	916	evm.utg6123.9.1.5c22f2c5	943
evm.TU.utg6123.9	evm.utg6123.9.2.5c22f2c5	661	evm.utg6123.9.1.5c22f2c5	943
evm.TU.utg61244.7	evm.utg61244.7.1.5c22f2c0	336	evm.utg61244.7	390
evm.TU.utg61244.7	evm.utg61244.7.2.5c22f2c0	284	evm.utg61244.7	390
evm.TU.utg61244.7	evm.utg61244.7.2.5c22f2c0.1.5c2796a3	234	evm.utg61244.7	390
evm.TU.utg61418.9	evm.utg61418.9.1.5c22f2c2	231	evm.utg61418.9	298
evm.TU.utg616.118	evm.utg616.118.1.5c22f2d7	246	evm.utg616.118	246
evm.TU.utg616.122	evm.utg616.122	278	evm.utg616.122.1.5c22f2d7.1.5c2796b6	292
evm.TU.utg616.122	evm.utg616.122.1.5c22f2d7	222	evm.utg616.122.1.5c22f2d7.1.5c2796b6	292
evm.TU.utg616.124	evm.utg616.124.1.5c22f2ca	1158	evm.utg616.124	1195
evm.TU.utg616.124	evm.utg616.124.2.5c22f2ca	1023	evm.utg616.124	1195
evm.TU.utg616.124	evm.utg616.124.3.5c22f2ca	1023	evm.utg616.124	1195
evm.TU.utg616.124	evm.utg616.124.4.5c22f2ca	1195	evm.utg616.124	1195
evm.TU.utg616.124	evm.utg616.124.5.5c22f2cb	1195	evm.utg616.124	1195
evm.TU.utg616.124	evm.utg616.124.6.5c22f2cb	1079	evm.utg616.124	1195
evm.TU.utg616.124	evm.utg616.124.7.5c22f2cb	1027	evm.utg616.124	1195
evm.TU.utg616.124	evm.utg616.124.8.5c22f2cb	938	evm.utg616.124	1195
evm.TU.utg616.126	evm.utg616.126	320	evm.utg616.126.1.5c22f2d7	324
evm.TU.utg616.126	evm.utg616.126.2.5c22f2d7	257	evm.utg616.126.1.5c22f2d7	324
evm.TU.utg616.13	evm.utg616.13.1.5c22f2d8	524	evm.utg616.13	549
evm.TU.utg616.15	evm.utg616.15.1.5c22f2c7	1467	evm.utg616.15	1545
evm.TU.utg616.15	evm.utg616.15.2.5c22f2c7	1387	evm.utg616.15	1545
evm.TU.utg616.15	evm.utg616.15.3.5c22f2c7	1397	evm.utg616.15	1545
evm.TU.utg616.15	evm.utg616.15.4.5c22f2c8	1179	evm.utg616.15	1545
evm.TU.utg616.15	evm.utg616.15.5.5c22f2c8	1086	evm.utg616.15	1545
evm.TU.utg616.35	evm.utg616.35.1.5c22f2d3	293	evm.utg616.35	353
evm.TU.utg616.37	evm.utg616.37.1.5c22f2d3	713	evm.utg616.37	716
evm.TU.utg616.41	evm.utg616.41.1.5c22f2d4	1615	evm.utg616.41	1774
evm.TU.utg616.45	evm.utg616.45.1.5c22f2d4	413	evm.utg616.45	436
evm.TU.utg616.45	evm.utg616.45.2.5c22f2d4	429	evm.utg616.45	436
evm.TU.utg616.45	evm.utg616.45.3.5c22f2d4	330	evm.utg616.45	436
evm.TU.utg616.45	evm.utg616.45.3.5c22f2d4.1.5c2796b4	293	evm.utg616.45	436
evm.TU.utg616.48	evm.utg616.48.1.5c22f2d4	311	evm.utg616.48	311
evm.TU.utg616.48	evm.utg616.48.2.5c22f2d5	311	evm.utg616.48	311
evm.TU.utg616.49	evm.utg616.49.1.5c22f2d5	314	evm.utg616.49	314
evm.TU.utg616.49	evm.utg616.49.2.5c22f2d5	314	evm.utg616.49	314
evm.TU.utg616.49	evm.utg616.49.3.5c22f2d5	314	evm.utg616.49	314
evm.TU.utg616.55	evm.utg616.55.1.5c22f2c8	473	evm.utg616.55	535
evm.TU.utg616.6	evm.utg616.6.1.5c22f2c6	215	evm.utg616.6	274
evm.TU.utg616.66	evm.utg616.66.1.5c22f2c9	377	evm.utg616.66	517
evm.TU.utg616.86	evm.utg616.86.1.5c22f2d5	227	evm.utg616.86	282
evm.TU.utg616.86	evm.utg616.86.2.5c22f2d5	212	evm.utg616.86	282
evm.TU.utg616.91	evm.utg616.91.1.5c22f2c9	900	evm.utg616.91	913
evm.TU.utg616.91	evm.utg616.91.2.5c22f2c9	913	evm.utg616.91	913
evm.TU.utg616.92	evm.utg616.92	2836	evm.utg616.92.3.5c22f2d6	2915
evm.TU.utg616.92	evm.utg616.92.1.5c22f2d5	2885	evm.utg616.92.3.5c22f2d6	2915
evm.TU.utg616.92	evm.utg616.92.2.5c22f2d5	2863	evm.utg616.92.3.5c22f2d6	2915
evm.TU.utg616.92	evm.utg616.92.4.5c22f2d6	2806	evm.utg616.92.3.5c22f2d6	2915
evm.TU.utg616.93	evm.utg616.93.1.5c22f2d6	313	evm.utg616.93	339
evm.TU.utg616.96	evm.utg616.96.1.5c22f2d6	1969	evm.utg616.96	2025
evm.TU.utg616.99	evm.utg616.99.1.5c22f2ca	471	evm.utg616.99	496
evm.TU.utg616.99	evm.utg616.99.2.5c22f2ca	493	evm.utg616.99	496
evm.TU.utg6183.10	evm.utg6183.10.1.5c22f2d1	555	evm.utg6183.10	590
evm.TU.utg6183.21	evm.utg6183.21.1.5c22f2d1	836	evm.utg6183.21	836
evm.TU.utg6183.21	evm.utg6183.21.2.5c22f2d1	754	evm.utg6183.21	836
evm.TU.utg6183.26	evm.utg6183.26	86	evm.utg6183.26.1.5c22f2d2	91
evm.TU.utg6183.29	evm.utg6183.29.1.5c22f2ce	82	evm.utg6183.29	105
evm.TU.utg6183.31	evm.utg6183.31	290	evm.utg6183.31.1.5c22f2d2	305
evm.TU.utg6183.34	evm.utg6183.34.1.5c22f2d2	328	evm.utg6183.34	411
evm.TU.utg6183.39	evm.utg6183.39.1.5c22f2d2	485	evm.utg6183.39	628
evm.TU.utg6183.4	evm.utg6183.4.1.5c22f2cd	194	evm.utg6183.4	227
evm.TU.utg6183.45	evm.utg6183.45.1.5c22f2d3	849	evm.utg6183.45	927
evm.TU.utg6183.46	evm.utg6183.46	456	evm.utg6183.46.1.5c22f2ce	484
evm.TU.utg6183.46	evm.utg6183.46.2.5c22f2ce	332	evm.utg6183.46.1.5c22f2ce	484
evm.TU.utg6183.7	evm.utg6183.7.1.5c22f2cd	162	evm.utg6183.7	162
evm.TU.utg62.11	evm.utg62.11.1.5c22f2dd	911	evm.utg62.11	975
evm.TU.utg62.112	evm.utg62.112	1377	evm.utg62.112.1.5c22f2e0	1384
evm.TU.utg62.114	evm.utg62.114.1.5c22f2db	1097	evm.utg62.114	1620
evm.TU.utg62.114	evm.utg62.114.1.5c2796ba	1353	evm.utg62.114	1620
evm.TU.utg62.128	evm.utg62.128	226	evm.utg62.128.1.5c22f2db	227
evm.TU.utg62.135	evm.utg62.135.1.5c22f2e0	464	evm.utg62.135	647
evm.TU.utg62.135	evm.utg62.135.2.5c22f2e0	647	evm.utg62.135	647
evm.TU.utg62.135	evm.utg62.135.3.5c22f2e1	647	evm.utg62.135	647
evm.TU.utg62.138	evm.utg62.138.1.5c22f2dc	816	evm.utg62.138	821
evm.TU.utg62.138	evm.utg62.138.2.5c22f2dc	658	evm.utg62.138	821
evm.TU.utg62.138	evm.utg62.138.2.5c22f2dc.1.5c2796bb	468	evm.utg62.138	821
evm.TU.utg62.14	evm.utg62.14.1.5c22f2dd	1767	evm.utg62.14	1779
evm.TU.utg62.14	evm.utg62.14.2.5c22f2de	1632	evm.utg62.14	1779
evm.TU.utg62.14	evm.utg62.14.2.5c22f2de.1.5c2796bb	1236	evm.utg62.14	1779
evm.TU.utg62.142	evm.utg62.142.1.5c22f2e2	1117	evm.utg62.142	1117
evm.TU.utg62.149	evm.utg62.149.1.5c22f2e1	424	evm.utg62.149	424
evm.TU.utg62.149	evm.utg62.149.1.5c22f2e1.1.5c2796be	302	evm.utg62.149	424
evm.TU.utg62.153	evm.utg62.153	1851	evm.utg62.153.1.5c22f2e2	1873
evm.TU.utg62.19	evm.utg62.19.1.5c22f2de	926	evm.utg62.19	999
evm.TU.utg62.32	evm.utg62.32.1.5c22f2de	745	evm.utg62.32	867
evm.TU.utg62.34	evm.utg62.34.1.5c22f2de	695	evm.utg62.34	695
evm.TU.utg62.35	evm.utg62.35	548	evm.utg62.35.1.5c22f2da	549
evm.TU.utg62.45	evm.utg62.45	634	evm.utg62.45.1.5c22f2da	638
evm.TU.utg62.59	evm.utg62.59.1.5c22f2da	909	evm.utg62.59	1068
evm.TU.utg62.67	evm.utg62.67	1546	evm.utg62.67.1.5c22f2df	1565
evm.TU.utg62.67	evm.utg62.67.2.5c22f2df	1387	evm.utg62.67.1.5c22f2df	1565
evm.TU.utg62.82	evm.utg62.82.1.5c22f2e0	625	evm.utg62.82	803
evm.TU.utg622.103	evm.utg622.103.1.5c22f2ee	409	evm.utg622.103	444
evm.TU.utg622.107	evm.utg622.107.1.5c22f2e8	1649	evm.utg622.107	2272
evm.TU.utg622.107	evm.utg622.107.2.5c22f2e8	1786	evm.utg622.107	2272
evm.TU.utg622.115	evm.utg622.115.1.5c22f2e9	681	evm.utg622.115	966
evm.TU.utg622.116	evm.utg622.116.1.5c22f2e9	416	evm.utg622.116	446
evm.TU.utg622.136	evm.utg622.136.1.5c22f2ef	316	evm.utg622.136	330
evm.TU.utg622.139	evm.utg622.139.1.5c22f2ea	574	evm.utg622.139	574
evm.TU.utg622.142	evm.utg622.142	556	evm.utg622.142.2.5c22f2f0	569
evm.TU.utg622.142	evm.utg622.142.1.5c22f2f0	411	evm.utg622.142.2.5c22f2f0	569
evm.TU.utg622.149	evm.utg622.149.1.5c22f2f0	56	evm.utg622.149	72
evm.TU.utg622.150	evm.utg622.150.1.5c2796ca	788	evm.utg622.150	850
evm.TU.utg622.151	evm.utg622.151	915	utg622.equina_smart_1726896.mrna2	1369
evm.TU.utg622.163	evm.utg622.163.1.5c2796ca	233	evm.utg622.163	233
evm.TU.utg622.170	evm.utg622.170	448	evm.utg622.170.1.5c22f2eb	462
evm.TU.utg622.95	evm.utg622.95.1.5c22f2ed	2881	evm.utg622.95	2945
evm.TU.utg622.95	evm.utg622.95.2.5c22f2ed	2888	evm.utg622.95	2945
