mrna_id	protein_length
evm.utg6401.57	254
evm.utg6401.58	211
evm.utg6401.59	224
evm.utg6401.60	746
evm.utg6401.61	495
evm.utg6401.62	408
evm.utg6401.63.1.5c22f30c	212
evm.utg6401.63	236
evm.utg6401.64	957
evm.utg6401.64.1.5c22f30d	957
evm.utg6401.64.2.5c22f30d	1102
evm.utg6401.64.3.5c22f30d	826
evm.utg6401.64.4.5c22f30d	825
evm.utg6401.64.5.5c22f30d	811
evm.utg6401.65	93
utg6401.equina_smart_1851009.mrna1	30
evm.utg6401.66	248
evm.utg6401.67	442
evm.utg6422.2	93
evm.utg6422.3	242
evm.utg6422.4	585
evm.utg6422.5	126
evm.utg6422.6	458
evm.utg6422.7	147
evm.utg6422.8	326
evm.utg6422.9	94
evm.utg6422.10	371
evm.utg6422.12	1738
evm.utg6422.11	118
evm.utg6422.13	111
evm.utg6422.14	190
evm.utg6422.15	220
evm.utg6422.16	277
evm.utg6422.17	122
evm.utg6422.18	150
evm.utg6422.19	297
evm.utg6422.20	1036
evm.utg6422.21	211
evm.utg6422.23	1139
evm.utg6422.23.1.5c22f30b	1049
evm.utg6422.24	324
evm.utg6422.25	304
evm.utg6422.26	343
evm.utg6422.27	152
evm.utg6422.28	454
evm.utg6422.29	263
evm.utg6422.29.1.5c2796df	212
evm.utg6422.30	386
evm.utg6422.31	91
evm.utg6422.32	437
evm.utg6423.1	226
evm.utg6423.2	155
evm.utg6423.3	80
evm.utg6423.4	161
evm.utg6423.5	105
evm.utg6423.6	680
evm.utg6423.7	230
evm.utg6423.8	245
evm.utg6423.9	335
evm.utg6423.10	199
evm.utg6423.11	156
evm.utg6423.12	226
evm.utg6423.13	770
evm.utg6423.14	157
evm.utg6423.18	352
evm.utg6423.19	234
evm.utg6423.20	829
utg6423.evm.utg580.50.mrna7	143
evm.utg6423.21	229
evm.utg6423.22	126
evm.utg6423.23	1490
evm.utg6423.24	276
evm.utg6423.25	243
evm.utg6423.26	99
evm.utg6423.27	506
evm.utg6423.28	422
evm.utg6423.29	805
evm.utg6423.30	211
evm.utg6423.31	278
evm.utg6423.32	1070
evm.utg6423.33	520
evm.utg6423.34	103
evm.utg6423.35	112
evm.utg6423.36	133
evm.utg6423.37	211
evm.utg6430.1	91
evm.utg6430.2	137
evm.utg6430.3	156
evm.utg6430.4	150
evm.utg6430.5	513
utg6430.equina_smart_577935.mrna2	109
utg6430.equina_smart_1665064.mrna2	97
evm.utg6430.6	677
evm.utg6430.7	302
evm.utg6432.1	78
evm.utg6432.2	112
evm.utg6432.3	608
evm.utg6432.4	117
evm.utg6432.5	447
evm.utg6432.6	567
evm.utg6432.7	244
evm.utg6432.8	158
evm.utg6432.9	488
evm.utg6432.10	95
evm.utg6432.11	216
evm.utg6432.11.1.5c22f30f	174
evm.utg6432.11.2.5c22f30f	205
evm.utg6432.12	82
evm.utg6432.13.14	441
evm.utg6432.15	183
evm.utg6432.16	90
evm.utg6432.17	114
evm.utg6432.18	68
evm.utg6432.19	494
evm.utg6432.20	89
evm.utg6432.21	597
evm.utg6432.22	158
evm.utg6432.23	98
evm.utg6432.24	642
evm.utg6432.25	592
evm.utg6432.26	495
evm.utg6432.27	151
utg6432.equina_smart_937268.mrna12	486
evm.utg6432.28	841
evm.utg6432.29	198
evm.utg6432.30	83
evm.utg6432.31	234
evm.utg6432.32	291
evm.utg6432.33	292
evm.utg6432.34	92
evm.utg6432.35	699
evm.utg6432.36	636
evm.utg6432.37	350
evm.utg6432.39	350
evm.utg6432.40	164
evm.utg6432.41	441
evm.utg6432.42	90
evm.utg6432.43	171
evm.utg6432.46	75
evm.utg6432.47	546
evm.utg6432.48	354
evm.utg6432.49	749
evm.utg6432.50	145
evm.utg6432.51	296
evm.utg6432.52	424
evm.utg6432.53	778
evm.utg6432.54	370
evm.utg6432.55	648
evm.utg6432.56	168
evm.utg6432.57	186
evm.utg6432.58	154
evm.utg6432.59	123
evm.utg6432.60	194
evm.utg6432.61	9540
evm.utg6432.62	317
evm.utg6445.1	116
evm.utg6445.2	78
utg6445.equina_smart_506516.mrna11	237
evm.utg6445.3	123
utg6445.equina_smart_783005.mrna5	93
evm.utg6445.4	313
evm.utg6445.5	178
evm.utg6445.6	213
evm.utg6445.7	84
evm.utg6445.8	88
evm.utg6445.9	196
evm.utg6445.10	715
evm.utg6445.11	201
evm.utg6445.12	129
evm.utg6446.1	188
evm.utg6446.2	210
evm.utg6446.3	165
evm.utg6446.4	282
evm.utg6446.5	1086
evm.utg6446.6	211
evm.utg6446.7	211
evm.utg6446.8	324
evm.utg6446.9	103
evm.utg6446.10	259
evm.utg6446.11	783
evm.utg6446.12	69
evm.utg6446.13	267
evm.utg6446.14	602
evm.utg6446.15	324
evm.utg6459.1	72
utg6459.equina_smart_25077.mrna1	65
evm.utg6459.2	153
evm.utg6459.3	131
evm.utg6459.4	132
evm.utg6459.5	74
evm.utg6459.6.1.5c22f31a	161
evm.utg6459.6	179
evm.utg6459.7	73
evm.utg6459.8	588
evm.utg6459.9	646
evm.utg6459.10	144
evm.utg6459.11	117
evm.utg6459.12	236
evm.utg6459.14	151
evm.utg6459.15	324
evm.utg6459.16	145
evm.utg6459.18	301
evm.utg6459.19	309
evm.utg6459.20	300
evm.utg6459.21	391
evm.utg6459.22	229
evm.utg6459.23	554
evm.utg6459.23.1.5c22f314	516
evm.utg6459.24	258
evm.utg6459.25	80
evm.utg6459.26	694
evm.utg6459.27	1010
evm.utg6459.28	784
evm.utg6459.29	960
evm.utg6459.30	1325
evm.utg6459.31	935
evm.utg6459.32	406
evm.utg6459.33	1095
evm.utg6459.33.1.5c22f314	968
evm.utg6459.34	167
evm.utg6459.35	203
evm.utg6459.36	142
evm.utg6459.37	228
evm.utg6459.38	90
evm.utg6459.39	299
evm.utg6459.40	154
evm.utg6459.41	228
evm.utg6459.42	371
evm.utg6459.43.1.5c22f314	999
evm.utg6459.43	1027
evm.utg6459.44	279
evm.utg6459.44.1.5c22f315	234
evm.utg6459.44.2.5c22f315	279
evm.utg6459.45	355
evm.utg6459.45.1.5c22f31b	342
evm.utg6459.46	3015
evm.utg6459.47	1847
evm.utg6459.48	233
evm.utg6459.49	552
evm.utg6459.50	183
evm.utg6459.51	233
evm.utg6459.52	363
evm.utg6459.53	84
evm.utg6459.54	1542
evm.utg6459.54.1.5c22f316.1.5c2796e9	1018
evm.utg6459.54.1.5c22f316.2.5c2796e9	1425
evm.utg6459.54.1.5c22f316	1425
evm.utg6459.55	310
evm.utg6459.56	215
evm.utg6459.57	236
evm.utg6477.1	82
evm.utg6477.2	447
evm.utg6477.3	1158
evm.utg6477.4	777
evm.utg6477.5	792
evm.utg6477.6	1120
evm.utg6477.8	262
evm.utg6477.9	88
evm.utg6477.10	538
evm.utg6477.11	89
evm.utg6477.14	103
evm.utg6477.15	281
evm.utg6477.16	178
evm.utg6477.17	107
evm.utg6477.18	623
evm.utg6477.19	270
evm.utg6477.20	285
evm.utg6477.21	272
utg6477.evm.utg1376.3.mrna2	103
evm.utg6477.22	120
evm.utg6477.23	148
evm.utg6477.24	125
evm.utg6477.25	100
evm.utg6477.26	600
evm.utg6477.27	167
utg6477.evm.utg2299.12.mrna3	227
evm.utg6477.28	672
evm.utg6477.29	674
evm.utg6477.30	189
evm.utg6477.31	289
evm.utg6477.32	570
evm.utg6477.33	147
evm.utg6477.34	154
evm.utg6477.35	260
evm.utg6477.36	269
evm.utg6504.1	350
evm.utg6504.2	373
evm.utg6504.3	436
evm.utg6504.4	496
evm.utg6504.5	657
evm.utg6504.6	397
evm.utg6504.7	281
evm.utg6504.8	69
evm.utg6504.9	269
evm.utg6504.10	441
evm.utg6504.11	916
evm.utg6504.12	83
evm.utg6504.13	141
evm.utg6504.14	143
evm.utg6504.15	83
evm.utg6504.16	214
evm.utg6504.17	87
evm.utg6504.18	908
evm.utg6504.19	222
evm.utg6504.20	240
evm.utg6504.21	434
evm.utg6504.22	309
evm.utg6504.23	168
evm.utg6504.24	443
evm.utg6504.24.1.5c22f31c	443
evm.utg6504.25	115
evm.utg6504.26	442
evm.utg6504.27	471
evm.utg6504.28	344
evm.utg6504.29	650
evm.utg6504.30	3029
evm.utg6504.31	427
evm.utg6534.1	128
evm.utg6534.2	80
evm.utg6534.3	205
evm.utg6534.6	232
evm.utg6534.9	234
evm.utg6534.10	131
evm.utg6534.11	80
evm.utg6534.12	373
evm.utg6534.13	672
evm.utg6534.14	359
evm.utg6534.15	1147
evm.utg6534.16	192
evm.utg6534.17	181
evm.utg6534.18	89
evm.utg6534.19	150
evm.utg6534.20	376
evm.utg6534.20.1.5c22f31d	376
evm.utg6534.21	76
evm.utg6534.22	301
evm.utg6534.23	212
evm.utg6551.1	552
evm.utg6551.2	814
evm.utg6551.3	427
evm.utg6551.4	1357
evm.utg6551.5	1932
evm.utg6551.6	419
evm.utg6551.7	837
evm.utg6551.9	413
evm.utg6551.10	1038
evm.utg6551.11	549
evm.utg6551.12	776
evm.utg6551.13	320
evm.utg6551.14	250
evm.utg6551.15	1100
evm.utg6551.15.1.5c22f320	890
evm.utg6551.15.2.5c22f320	806
evm.utg6551.16	225
evm.utg6551.16.1.5c22f320	233
evm.utg6551.17	1477
evm.utg6551.17.1.5c22f320	1501
evm.utg6551.18	1344
evm.utg6551.19	79
evm.utg6551.20	76
evm.utg6551.21	76
evm.utg6551.22	76
evm.utg6551.23.1.5c22f320	753
evm.utg6551.23	768
evm.utg6551.24	414
evm.utg6551.25	325
evm.utg6551.26	133
evm.utg6551.27	389
evm.utg6551.28	777
evm.utg6551.29	155
evm.utg6551.30	131
evm.utg6551.31	988
evm.utg6551.34	85
evm.utg6610.1	333
evm.utg6610.2	797
evm.utg6610.3	127
evm.utg6610.4	499
evm.utg6610.5.1.5c22f323	498
evm.utg6610.5	498
evm.utg6610.6	360
evm.utg6610.7	71
evm.utg6610.8	142
evm.utg6610.9	1432
evm.utg6610.10	305
evm.utg6610.11	92
evm.utg6610.12	119
evm.utg6610.13	136
evm.utg6669.1	118
evm.utg6669.2	333
evm.utg6669.3	80
evm.utg6669.4	150
evm.utg6669.5	90
evm.utg6669.6	73
evm.utg6669.7	444
evm.utg6669.8	897
evm.utg6669.9	573
evm.utg6669.10	1328
evm.utg6669.11	785
evm.utg6669.12	374
evm.utg6669.13	160
evm.utg6669.14	209
evm.utg6669.15	606
evm.utg6669.16	936
evm.utg6669.17	1448
evm.utg6669.18	94
evm.utg6669.19	574
evm.utg6669.20	147
evm.utg6669.21	435
evm.utg6669.22	103
evm.utg6669.23	97
evm.utg6669.24	103
evm.utg6669.25	170
evm.utg6669.26	118
evm.utg6669.27	125
evm.utg6669.28	257
evm.utg6669.29	331
evm.utg6669.30	841
evm.utg6669.31	431
evm.utg6669.32	135
evm.utg6669.33	156
evm.utg6669.34	318
evm.utg6677.1	1072
evm.utg6677.2	747
evm.utg6677.4	211
evm.utg6677.6	340
evm.utg6677.7	445
evm.utg6677.8	105
evm.utg6677.9	437
evm.utg6677.10	112
evm.utg6677.11	225
evm.utg6775.1	223
evm.utg6775.2	326
evm.utg6775.3	557
evm.utg6775.4	518
evm.utg6775.5	329
evm.utg6775.6	627
evm.utg6781.1	1036
evm.utg6781.2	79
evm.utg6781.3	119
evm.utg6781.6	234
evm.utg6781.10	253
evm.utg6781.13	256
evm.utg6781.16	1464
evm.utg6781.17	99
evm.utg6781.18	182
evm.utg6781.19	202
evm.utg6781.20	120
evm.utg6781.21	125
evm.utg6781.22	119
evm.utg6781.23	328
evm.utg6781.24	124
evm.utg6781.25	618
evm.utg6781.26	772
evm.utg6781.26.1.5c22f32f	570
evm.utg6781.27	256
utg6781.equina_smart_1389976.mrna2	80
evm.utg6781.28	405
utg6781.equina_smart_1461350.mrna1	82
evm.utg6781.29	549
evm.utg6781.30	255
evm.utg6781.31	268
evm.utg6781.32	123
evm.utg6792.1	133
evm.utg6792.2	413
evm.utg6792.3	755
evm.utg6792.4	359
evm.utg6792.5	244
evm.utg6792.6	1375
evm.utg6792.7	67
evm.utg6792.8	102
evm.utg6792.9	123
evm.utg6792.10	311
evm.utg6792.11	104
evm.utg6792.13	369
evm.utg6792.14	122
evm.utg6806.1	230
evm.utg6806.2	126
evm.utg6806.3	98
evm.utg6806.4	121
evm.utg6806.5	201
evm.utg6806.6	223
evm.utg6806.7	104
evm.utg6806.8	220
evm.utg6806.9	256
evm.utg6806.10	232
evm.utg6806.11.1.5c22f331	256
evm.utg6806.11	232
evm.utg6806.12	340
evm.utg6806.13	399
evm.utg6806.14	188
evm.utg6806.15	569
evm.utg6806.16	424
evm.utg6806.17	431
evm.utg6806.18	565
evm.utg6806.18.1.5c22f331	565
evm.utg6806.18.2.5c22f331	565
evm.utg6806.19	220
evm.utg6806.20	129
evm.utg6806.21	89
evm.utg6806.22	1061
evm.utg6806.23	246
evm.utg6806.24	236
evm.utg6806.25	428
evm.utg6806.26	74
utg6806.evm.utg7931.10.mrna2	71
evm.utg6806.27	916
evm.utg6806.28	244
evm.utg6806.29	211
evm.utg6806.30	108
evm.utg6806.31	122
evm.utg6806.32	156
evm.utg6806.33	339
evm.utg6806.34	132
evm.utg6806.35	146
utg6806.equina_smart_587005.mrna2	75
evm.utg6806.36	311
evm.utg6806.37	77
evm.utg6821.1	396
utg6821.equina_smart_82987.mrna2	196
utg6821.equina_smart_777228.mrna1	229
evm.utg6821.2	156
evm.utg6821.3	463
evm.utg6821.4	368
evm.utg6821.5	433
evm.utg6821.8.1.5c22f33b	1997
evm.utg6821.8	2557
utg6821.equina_smart_579312.mrna4	48
utg6821.equina_smart_1461407.mrna1	498
utg6821.equina_smart_1461408utrorf.mrna1	195
evm.utg6821.9	524
evm.utg6821.10	261
evm.utg6821.11	153
evm.utg6821.12	256
evm.utg6821.13	150
evm.utg6821.14	704
evm.utg6821.15.1.5c22f338	346
evm.utg6821.15	424
evm.utg6821.16	265
evm.utg6821.17	314
evm.utg6821.18	81
evm.utg6821.19	931
evm.utg6821.19.1.5c22f339	883
evm.utg6821.20.1.5c279706	670
evm.utg6821.20	701
evm.utg6821.21	76
evm.utg6821.22.1.5c22f339	241
evm.utg6821.22	240
evm.utg6821.24.1.5c22f33b	558
evm.utg6821.24	565
evm.utg6821.24.2.5c22f33b	435
evm.utg6821.24.3.5c22f33b	537
evm.utg6821.23	104
evm.utg6821.25	241
evm.utg6821.26	78
utg6821.equina_smart_1461415.mrna1	304
evm.utg6821.27	346
evm.utg6821.28	231
evm.utg6821.29	461
evm.utg6821.29.1.5c22f33b	324
evm.utg6821.29.1.5c22f33b.1.5c279707	300
evm.utg6821.29.1.5c22f33b.2.5c279707	282
evm.utg6821.30	213
evm.utg6821.31	124
evm.utg6821.32	296
evm.utg6821.33	250
evm.utg6821.34	1707
evm.utg6821.35	316
evm.utg6821.36	1049
evm.utg6821.37	158
evm.utg6821.38	299
evm.utg6821.39	447
evm.utg6821.40	199
evm.utg6821.41	666
evm.utg6821.42	649
evm.utg6821.44	787
evm.utg6821.45	253
evm.utg6821.46	203
evm.utg6821.47.2.5c22f33a	178
evm.utg6821.47.1.5c22f33a	251
evm.utg6821.47	223
evm.utg6821.48	248
evm.utg6821.49	189
evm.utg6821.51	143
evm.utg6821.52	279
evm.utg6821.53	119
evm.utg6821.54.1.5c22f33c	390
evm.utg6821.54	390
evm.utg6821.55	574
evm.utg6829.1	289
evm.utg6829.2	78
evm.utg6829.3	66
evm.utg6829.4	82
evm.utg6829.5	1318
evm.utg6829.6	393
evm.utg6829.7	411
evm.utg6834.1	300
evm.utg6834.2	172
evm.utg6834.3	357
evm.utg6834.4	311
evm.utg6834.5	210
evm.utg6834.6	1956
evm.utg6834.6.1.5c22f336	1380
evm.utg6834.7	1975
evm.utg6834.8	327
evm.utg6834.9	638
evm.utg6834.10	421
evm.utg6834.11	303
utg6834.evm.utg57847.5.mrna3	74
evm.utg6834.12	650
evm.utg6834.13	66
evm.utg6834.14	364
evm.utg6834.15	269
evm.utg6834.16.1.5c22f335	148
evm.utg6834.16.2.5c22f335	184
evm.utg6834.16	150
evm.utg6834.16.3.5c22f335	132
evm.utg6834.16.3.5c22f335.1.5c279703	95
evm.utg6834.17.1.5c22f336	2157
evm.utg6834.17	2208
evm.utg6834.18	1081
evm.utg6834.19	696
evm.utg6834.19.1.5c22f337	678
evm.utg6834.20	140
evm.utg6834.21	222
evm.utg6834.22	77
evm.utg6834.23	325
evm.utg6834.24	368
evm.utg6834.25	171
utg6834.equina_smart_1461561.mrna1	118
evm.utg6834.26	194
evm.utg6834.27	115
evm.utg6834.28	136
evm.utg6834.29	82
evm.utg6834.30	264
evm.utg6834.31	133
evm.utg6834.32	568
evm.utg6834.33	397
evm.utg6834.34	151
evm.utg6834.35	126
evm.utg6834.36	316
evm.utg6834.37	166
evm.utg6834.38	818
evm.utg6834.39	129
evm.utg6843.1	160
evm.utg6843.2	647
evm.utg6843.3.3.5c22f33d	407
evm.utg6843.3	486
evm.utg6843.3.1.5c22f33c	459
evm.utg6843.3.2.5c22f33c	459
utg6843.equina_smart_3354.mrna2	127
evm.utg6843.4	326
evm.utg6843.5	197
evm.utg6843.6	264
evm.utg6843.7	1370
evm.utg6843.8	389
evm.utg6843.9	252
evm.utg6843.10	71
evm.utg6843.11	340
evm.utg6843.12	267
evm.utg6843.13	132
evm.utg6843.14	1127
utg6843.equina_smart_920864.mrna1	100
evm.utg6843.15	189
evm.utg6843.16	664
evm.utg6843.16.1.5c22f33d	664
evm.utg6843.16.1.5c22f33d.1.5c279709	535
evm.utg6843.17	495
evm.utg6843.18	178
evm.utg6843.19	260
evm.utg6843.20	215
evm.utg6843.21	169
evm.utg6843.22	336
evm.utg6843.23	301
evm.utg6851.1	387
evm.utg6851.2	1640
evm.utg6851.3	272
evm.utg6851.4	310
evm.utg6851.5	326
evm.utg6851.6	75
evm.utg6851.7	319
evm.utg6851.8	323
evm.utg6851.9	294
evm.utg6851.10	68
evm.utg6851.11	349
evm.utg6851.12	308
evm.utg6851.13	488
evm.utg6851.14	753
evm.utg6851.15	193
evm.utg6851.16	367
evm.utg6851.17	259
evm.utg6851.18	394
evm.utg6851.19	227
evm.utg6851.20	208
evm.utg6851.21	210
evm.utg6851.22	70
evm.utg6851.23	217
evm.utg6851.24	88
evm.utg6851.25	182
evm.utg6851.26	806
evm.utg6851.27	267
evm.utg6851.28	1076
evm.utg6851.29	77
evm.utg6851.30	577
evm.utg6851.30.1.5c22f33e	523
evm.utg6851.31	591
evm.utg6851.32.1.5c22f33e	3217
evm.utg6851.32	3496
evm.utg6851.33	95
evm.utg6851.34	259
evm.utg6875.1	1212
evm.utg6875.2	550
evm.utg6875.3	231
evm.utg6875.4	370
evm.utg6875.5	289
evm.utg6875.6	850
evm.utg6875.7	285
evm.utg6875.8	82
evm.utg6875.9	89
evm.utg6875.10	175
evm.utg6875.11	114
evm.utg6875.12	185
evm.utg6875.13	105
evm.utg6875.14	167
evm.utg6875.15	131
evm.utg6875.16	184
evm.utg6875.17	197
evm.utg6894.1	80
evm.utg6894.2	407
evm.utg6894.3	394
evm.utg6894.4	1676
evm.utg6894.5	227
evm.utg6894.6	181
evm.utg6894.7	400
evm.utg6894.8	91
evm.utg6894.9	319
evm.utg6894.10	174
evm.utg6894.11	136
evm.utg6924.1	140
evm.utg6924.2	180
evm.utg6924.3	207
evm.utg6924.4	211
evm.utg6924.5	120
evm.utg6924.6	220
evm.utg6924.8	93
evm.utg6924.9	96
evm.utg6924.10	676
evm.utg6924.11	289
evm.utg6924.12	231
evm.utg6924.13	223
evm.utg6924.14	151
evm.utg6924.15	171
evm.utg6924.17	80
evm.utg6924.18	69
evm.utg6924.19	230
evm.utg6924.20	251
evm.utg6924.21	91
evm.utg6924.22	407
evm.utg6924.23	145
evm.utg6924.24	305
evm.utg6924.25	1680
evm.utg6924.26	838
evm.utg6924.27	445
evm.utg6924.28	674
evm.utg6924.29	241
evm.utg6924.30	1215
evm.utg6924.31	543
evm.utg6924.32	128
evm.utg6924.33	112
evm.utg6924.34	137
evm.utg6924.35	273
evm.utg6924.36	183
evm.utg6924.37	295
utg6938.equina_smart_1468838.mrna2	65
evm.utg6938.9	164
evm.utg6938.10	231
evm.utg6938.11	108
evm.utg6938.1	484
evm.utg6938.2	447
evm.utg6938.3	73
evm.utg6938.4	474
evm.utg6938.5	421
evm.utg6938.6	1607
utg6938.equina_smart_1793492.mrna1	49
evm.utg6938.7	294
evm.utg6938.8	1150
evm.utg6938.8.1.5c22f351	939
evm.utg6949.1	72
evm.utg6949.2	100
evm.utg6949.3	150
evm.utg6949.4	473
evm.utg6949.5	88
evm.utg6949.6	85
evm.utg6949.7	439
evm.utg6949.8	574
evm.utg6949.9	106
evm.utg6949.10	451
evm.utg6949.11	106
evm.utg6949.12	376
evm.utg6949.13	360
evm.utg6949.14	115
evm.utg6949.15	650
evm.utg6949.16	220
evm.utg6949.17	225
evm.utg6949.18	322
evm.utg6949.19	343
evm.utg6949.19.1.5c22f352	309
evm.utg6949.20	118
evm.utg6949.21	332
evm.utg6949.22	115
evm.utg6958.1	144
evm.utg6958.2	119
evm.utg6958.3	510
evm.utg6958.4	390
evm.utg6958.5	94
evm.utg6958.6	75
evm.utg6958.7	316
evm.utg6958.8	325
evm.utg6958.9	107
evm.utg6958.9.1.5c22f353	109
evm.utg6958.10	361
evm.utg6958.11	858
evm.utg6958.12	430
evm.utg6958.13.1.5c22f356	281
evm.utg6958.13	301
evm.utg6958.14	744
evm.utg6958.15	276
evm.utg6958.16	244
evm.utg6958.17	418
evm.utg6958.18	154
evm.utg6958.18.1.5c22f356	109
evm.utg6958.19	341
evm.utg6958.20	319
evm.utg6958.21	199
evm.utg6958.22	312
evm.utg6958.23	1907
evm.utg6958.24	367
evm.utg6958.26	758
evm.utg6958.26.1.5c22f354	758
evm.utg6958.26.2.5c22f355	539
evm.utg6958.26.2.5c22f355.1.5c27971c	437
evm.utg6958.27	775
evm.utg6958.27.1.5c22f357	775
evm.utg6958.27.2.5c22f357	771
evm.utg6958.28	148
evm.utg6958.29	662
evm.utg6958.30.31	1373
evm.utg6958.32	97
evm.utg6958.33	395
evm.utg6958.34	569
evm.utg6958.35	363
evm.utg6958.36	238
evm.utg6958.37	176
evm.utg6958.38	85
evm.utg6958.39	519
evm.utg6958.39.1.5c22f358	446
evm.utg6958.40	79
evm.utg6958.41.1.5c22f355	451
evm.utg6958.41	561
evm.utg6958.41.2.5c22f355	588
evm.utg6958.41.3.5c22f355	427
evm.utg6958.41.4.5c22f355	451
evm.utg6958.41.3.5c22f355.1.5c27971c	427
evm.utg6958.42	69
evm.utg6959.1	71
evm.utg6959.2	309
evm.utg6959.3	272
evm.utg6959.4	68
evm.utg6959.5	1467
evm.utg6959.5.1.5c22f357	1403
evm.utg6959.6	167
evm.utg6959.7	326
evm.utg6959.8	1362
evm.utg6959.9	634
evm.utg6959.10	984
evm.utg6959.11	173
evm.utg6959.12	934
evm.utg6959.13	285
evm.utg6959.14	285
evm.utg6959.15	712
evm.utg6959.16	750
evm.utg6959.17	150
evm.utg6959.18	397
evm.utg6959.19	73
evm.utg6959.19.1.5c22f358	82
evm.utg6959.20	711
evm.utg6959.21	693
evm.utg6959.22	674
evm.utg6959.23	275
evm.utg6959.24	303
evm.utg6959.24.1.5c22f357	239
evm.utg6959.25	129
evm.utg6959.25.1.5c22f358	191
evm.utg6959.26	224
evm.utg6959.27	434
evm.utg6976.1	1046
evm.utg6976.2	128
evm.utg6976.3	241
evm.utg6976.4	472
evm.utg6976.5	278
evm.utg6976.6	305
evm.utg6976.7	192
evm.utg6976.8	128
evm.utg6976.9	684
evm.utg6976.10	702
evm.utg6976.11	253
evm.utg6976.12	120
evm.utg6976.13	196
evm.utg6976.14	542
evm.utg6976.15	470
evm.utg6976.16	419
evm.utg6976.17	68
evm.utg6976.18	755
evm.utg6976.19	740
evm.utg6976.20	83
evm.utg6976.21	755
evm.utg7001.1	91
evm.utg7001.2	533
evm.utg7001.3	660
evm.utg7001.4	195
evm.utg7001.5	672
evm.utg7001.6	88
evm.utg7001.7	164
evm.utg7001.8	185
evm.utg7001.9	276
evm.utg7001.10	419
evm.utg7001.11	581
evm.utg7001.12	462
evm.utg7001.13	382
evm.utg7001.14	277
evm.utg7001.17	330
evm.utg7001.18	408
evm.utg7001.19	434
utg7001.evm.utg5058.2.mrna2	175
evm.utg7001.20	496
evm.utg7008.1	135
evm.utg7008.2	86
evm.utg7008.3	138
evm.utg7008.4	332
evm.utg7008.5	132
evm.utg7008.6	247
evm.utg7008.7	310
evm.utg7008.10	80
utg7008.equina_smart_1461935.mrna1	116
evm.utg7008.11	412
evm.utg7008.12	540
evm.utg7008.13	97
evm.utg7008.14	263
evm.utg7008.15	329
evm.utg7008.16	543
evm.utg7008.16.1.5c22f36b	464
evm.utg7008.17	150
evm.utg7008.18	274
evm.utg7008.19	225
evm.utg7008.20.1.5c22f36b	374
evm.utg7008.20	374
evm.utg7008.20.2.5c22f36b	314
evm.utg7008.20.3.5c22f36b	395
evm.utg7008.21	730
evm.utg7008.22	108
evm.utg7008.23	722
utg7008.equina_smart_1461955.mrna1	113
evm.utg7008.24	315
evm.utg7008.25	547
evm.utg7042.1	116
evm.utg7042.4	91
evm.utg7042.5	417
evm.utg7042.6	221
evm.utg7042.7	329
evm.utg7042.8	674
evm.utg7042.9	254
evm.utg7042.10	653
evm.utg7042.11	536
evm.utg7042.12	209
evm.utg7042.13	69
evm.utg7042.14	197
evm.utg7042.15	1884
evm.utg7042.16	381
evm.utg7042.17	494
evm.utg7042.18	116
evm.utg7042.19	252
evm.utg7042.20	1283
evm.utg7042.21	1411
evm.utg7042.21.1.5c22f36c	1230
evm.utg7042.22	553
evm.utg7042.23	759
evm.utg7042.24	149
utg7048.equina_smart_178578.mrna2	136
evm.utg7048.1	361
evm.utg7048.2	212
evm.utg7048.3	95
evm.utg7048.4	180
evm.utg7048.5	258
evm.utg7048.6	323
evm.utg7048.7	251
evm.utg7048.8	378
evm.utg7053.1	451
evm.utg7053.2	1772
evm.utg7053.2.1.5c22f36d	1527
evm.utg7053.3	908
evm.utg7053.3.1.5c22f36d	727
evm.utg7053.4	132
evm.utg7066.1	254
evm.utg7066.2	299
evm.utg7066.3	276
evm.utg7066.4	85
evm.utg7066.5	104
evm.utg7066.6	738
evm.utg7066.7	263
evm.utg7066.8	87
evm.utg7066.9	269
evm.utg7066.10	300
evm.utg7066.11	210
evm.utg7066.12	138
evm.utg7066.13	527
evm.utg7066.14	623
evm.utg7066.15	320
evm.utg7066.16	518
evm.utg7066.19	972
evm.utg7066.20	189
evm.utg7066.21	78
evm.utg7066.22	343
evm.utg7066.23	132
evm.utg7066.24	78
evm.utg7066.25	202
evm.utg7066.26	133
evm.utg7066.27	114
evm.utg7066.28	492
evm.utg7066.29	253
evm.utg7066.30	802
evm.utg7066.31	129
evm.utg7066.32	68
evm.utg7066.33.1.5c22f36e	208
evm.utg7066.33.2.5c22f36e	208
evm.utg7066.33	207
evm.utg7066.33.3.5c22f36e	204
evm.utg7066.33.4.5c22f36e	211
evm.utg7066.33.5.5c22f36e	211
evm.utg7066.34	194
evm.utg7066.35	6261
evm.utg7066.36	143
evm.utg7066.37	126
evm.utg7066.38	128
evm.utg7066.39	121
evm.utg7066.40	1273
evm.utg7066.41	1299
evm.utg7066.42	115
evm.utg7066.43	176
evm.utg7083.1	88
evm.utg7083.2	863
evm.utg7083.3	321
evm.utg7090.1	124
evm.utg7090.2	181
evm.utg7090.3	297
evm.utg7090.4	210
evm.utg7090.5	587
evm.utg7090.6	115
evm.utg7090.7	1149
evm.utg7090.8	465
evm.utg7090.9	99
evm.utg7090.10	231
evm.utg7090.11	84
evm.utg7090.12	517
evm.utg7090.13	569
evm.utg7090.14	449
