# Program:featureCounts v2.0.2; Command:"featureCounts" "-p" "-M" "-s" "0" "-T" "16" "-t" "exon" "-g" "gene_id" "-a" "equina_database/ref_index/genes.gtf" "-o" "featurecounts/A_Equina_Counts_unstranded.txt" "alignments/10.sorted.bam" "alignments/11.sorted.bam" "alignments/12.sorted.bam" "alignments/13.sorted.bam" "alignments/14.sorted.bam" "alignments/15.sorted.bam" "alignments/16.sorted.bam" "alignments/17.sorted.bam" "alignments/18.sorted.bam" "alignments/19.sorted.bam" "alignments/1.sorted.bam" "alignments/20.sorted.bam" "alignments/21.sorted.bam" "alignments/22.sorted.bam" "alignments/23.sorted.bam" "alignments/24.sorted.bam" "alignments/25.sorted.bam" "alignments/26.sorted.bam" "alignments/27.sorted.bam" "alignments/28.sorted.bam" "alignments/2.sorted.bam" "alignments/30.sorted.bam" "alignments/31.sorted.bam" "alignments/34.sorted.bam" "alignments/36.sorted.bam" "alignments/4.sorted.bam" "alignments/50.sorted.bam" "alignments/5.sorted.bam" "alignments/6.sorted.bam" "alignments/7.sorted.bam" "alignments/8.sorted.bam" "alignments/9.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/10.sorted.bam	alignments/11.sorted.bam	alignments/12.sorted.bam	alignments/13.sorted.bam	alignments/14.sorted.bam	alignments/15.sorted.bam	alignments/16.sorted.bam	alignments/17.sorted.bam	alignments/18.sorted.bam	alignments/19.sorted.bam	alignments/1.sorted.bam	alignments/20.sorted.bam	alignments/21.sorted.bam	alignments/22.sorted.bam	alignments/23.sorted.bam	alignments/24.sorted.bam	alignments/25.sorted.bam	alignments/26.sorted.bam	alignments/27.sorted.bam	alignments/28.sorted.bam	alignments/2.sorted.bam	alignments/30.sorted.bam	alignments/31.sorted.bam	alignments/34.sorted.bam	alignments/36.sorted.bam	alignments/4.sorted.bam	alignments/50.sorted.bam	alignments/5.sorted.bam	alignments/6.sorted.bam	alignments/7.sorted.bam	alignments/8.sorted.bam	alignments/9.sorted.bam
utg3787.equina_smart_29509.path1	utg3787;utg3787	281861;283007	282094;283087	+;+	315	0	0	4	0	13	0	17	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	13	9
evm.TU.utg3787.37	utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787	282051;282883;283007;283585;283585;283922;283922;284140;284140;284541;284541	282094;283096;283096;283791;283791;284051;284051;284330;284330;285606;285606	+;+;+;+;+;+;+;+;+;+;+	1852	2620	143	1199	1165	546	710	2875	1245	62	1460	4878	649	43	2307	30	1068	160	246	494	230	2252	457	79	2682	967	1192	1172	134	225	308	9085	3036
evm.TU.utg3787.38	utg3787;utg3787;utg3787;utg3787	287308;288110;288313;288581	287522;288239;288503;288926	+;+;+;+	882	585	21	24	1893	4	22	1102	21	17	1562	2146	702	31	1303	10	479	0	5	14	2	1746	0	5	434	617	22	407	22	8	3	10882	939
evm.TU.utg3787.39	utg3787;utg3787	289019;289739	289445;289857	-;-	546	78	30	32	168	9	10	21	32	6	99	46	49	21	74	23	28	5	13	14	17	34	17	17	55	48	18	30	38	7	3	838	146
evm.TU.utg3787.40	utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787	290779;290779;290944;291039;291039;291524;291524;291524;292080;292080;292080;292279;292279;292279;292898;292898;292898	290933;290928;291115;291115;291115;291727;291727;291727;292209;292209;292209;292466;292466;292466;293431;293428;293428	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1383	3731	829	813	659	947	2159	1310	2064	124	3401	1449	546	940	1550	663	1363	1359	770	1008	681	9387	1223	802	1202	3455	2443	1736	748	1147	1419	9078	13404
evm.TU.utg3787.41	utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787	294423;294423;294430;295056;295056;295056;295683;295683;295683;296381;296381;297121	294787;294787;294787;295158;295158;295158;295840;295809;295809;296547;296941;298770	+;+;+;+;+;+;+;+;+;+;+;+	2837	897	527	1205	313	554	851	331	1212	828	508	431	398	630	689	486	694	1117	1153	562	763	1095	737	396	222	1665	1297	1076	478	406	822	934	419
evm.TU.utg3787.42	utg3787;utg3787	300073;301013	300412;302293	-;-	1621	483	397	681	470	758	677	283	457	998	594	332	547	1461	267	1041	556	427	1328	477	1068	1753	825	575	122	988	734	790	308	398	701	576	225
evm.TU.utg3787.43	utg3787;utg3787;utg3787;utg3787;utg3787;utg3787	303537;303537;304738;304738;305447;305447	304118;304125;304945;304945;305826;305700	-;-;-;-;-;-	1177	51	74	138	19	74	134	77	169	83	57	31	65	143	97	26	84	97	129	79	114	82	46	57	16	106	156	98	66	41	98	100	107
evm.TU.utg3787.44	utg3787	308019	309098	+	1080	4	0	13	35	4	178	4	24	12	34	5	28	6	22	5	54	29	67	32	65	79	16	31	0	22	0	26	0	5	37	18	0
evm.TU.utg3787.45	utg3787;utg3787;utg3787;utg3787;utg3787	311247;311247;312893;312893;313401	311591;311591;312988;313054;314013	+;+;+;+;+	1120	355	151	353	106	171	424	258	657	345	352	154	228	293	243	219	397	494	560	152	346	685	238	218	59	426	407	311	136	69	486	292	140
evm.TU.utg3787.46	utg3787	314818	316257	-	1440	17	51	20	36	23	9	134	16	79	15	17	23	40	23	96	16	37	21	87	92	60	78	24	0	81	12	70	75	47	7	4	14
evm.TU.utg3787.47	utg3787	318609	319620	-	1012	27	16	151	20	12	75	26	54	70	64	6	44	28	81	45	56	220	48	26	141	16	69	47	0	97	92	133	107	4	81	1	0
evm.TU.utg3787.48	utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787;utg3787	323353;323353;324053;324053;324582;324582;325339;325339;325915;325915;326242;326242;326809;326809;327650;327650;328301;328301;328672;328672;329156;329156;329684;329684;330422;330422;330782;330782;333917;333917;334201	323469;323469;324071;324071;324760;324760;325576;325576;326033;326033;326314;326314;326880;326880;327793;327793;328468;328468;328743;328743;329335;329335;329842;329842;330641;330641;333495;333495;334303;334138;334303	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4861	41	70	97	6	28	95	28	77	27	8	115	24	85	37	10	43	89	34	44	83	45	59	25	8	38	85	54	66	64	42	43	10
utg3787.evm.utg45687.1.path2	utg3787;utg3787;utg3787;utg3787	335052;335546;335868;337115	335087;335590;336176;337309	+;+;+;+	585	15	33	55	14	6	18	9	28	6	10	16	3	27	32	7	16	37	7	33	29	0	17	8	12	12	17	21	32	18	15	46	12
evm.TU.utg3787.49	utg3787;utg3787	339551;343290	340634;343614	-;-	1409	812	236	1489	317	333	439	888	992	231	281	185	345	162	1107	176	485	867	382	358	759	715	371	213	125	884	1173	1153	534	136	666	577	270
evm.TU.utg3787.50	utg3787;utg3787;utg3787;utg3787	345639;346154;347119;348065	345897;346199;347195;348312	+;+;+;+	630	637	448	530	160	238	623	640	620	269	632	276	241	217	645	474	514	896	579	708	633	1367	475	340	292	419	609	199	594	416	646	971	521
evm.TU.utg3790.1	utg3790;utg3790	1475;4293	1736;4326	+;+	296	69	113	109	20	37	23	54	124	23	8	127	13	45	104	32	58	50	86	87	90	133	76	17	69	199	74	163	47	57	23	48	90
evm.TU.utg3790.2	utg3790	6279	6680	-	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg3790.3	utg3790	11613	12473	-	861	4	2	0	2	16	3	0	0	17	3	0	10	9	10	10	0	4	8	4	0	10	0	8	0	5	2	0	2	0	4	0	4
evm.TU.utg3790.4	utg3790;utg3790;utg3790;utg3790	16409;23204;28703;31805	22998;23837;28776;31873	-;-;-;-	7367	388	515	1149	134	539	793	636	667	718	263	197	121	635	366	371	567	786	1345	545	397	647	591	232	168	1142	1093	1152	661	334	648	367	772
tRNAscan-SE.tRNA.utg3790.Pseudo(ACA).1	utg3790	27430	27504	+	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg3790.Pseudo(AGA).2	utg3790	41991	42062	-	72	1	1	1	0	7	1	2	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	2	1	2	1	1	1	1	0
tRNAscan-SE.tRNA.utg3790.Pro(AGG).1	utg3790	42254	42325	-	72	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
evm.TU.utg3790.5	utg3790;utg3790;utg3790	43184;43295;45195	43206;44124;45442	+;+;+	1101	12	33	22	0	32	21	21	8	47	7	16	2	63	55	255	30	9	22	20	24	0	14	1	12	15	15	29	41	8	6	25	88
tRNAscan-SE.tRNA.utg3790.Asp(GTC).1	utg3790	51695	51766	-	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg3790.Tyr(GTA).1	utg3790;utg3790	51803;51854	51838;51890	-;-	73	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
evm.TU.utg3790.6	utg3790	64707	66135	+	1429	13	4	7	10	4	5	12	4	20	4	24	6	14	15	1	30	19	30	2	120	67	59	8	12	35	17	12	6	4	1	69	48
evm.TU.utg3790.7	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	71540;71872;72689;73091;74073;75169;77001;77851	71542;72250;72887;73668;74253;75483;77446;78494	+;+;+;+;+;+;+;+	2745	15	19	10	4	16	4	8	13	0	4	29	12	50	44	9	5	4	26	12	5	24	3	6	9	10	11	17	4	10	8	21	39
evm.TU.utg3790.8	utg3790;utg3790	82449;82785	82598;83201	+;+	567	0	2	0	0	0	0	0	0	15	0	0	0	5	4	0	0	0	2	9	0	0	0	0	0	0	4	0	2	0	0	0	0
evm.TU.utg3790.9	utg3790;utg3790;utg3790	95498;95806;97157	95698;97077;97201	+;+;+	1518	0	7	1	4	8	1	2	4	0	0	4	0	2	3	0	2	0	0	4	2	0	2	5	0	0	0	2	6	1	0	4	0
evm.TU.utg3790.10	utg3790;utg3790	107254;107577	107276;108375	+;+	822	788	1830	262	565	196	269	1906	726	595	151	1050	735	986	581	1521	318	532	343	529	382	1320	348	806	3603	52	754	169	843	165	271	1053	702
evm.TU.utg3790.11	utg3790	108710	110737	-	2028	1580	3470	1364	626	291	443	375	1974	1475	327	2683	1982	2767	2096	1656	1182	690	1115	3327	926	397	477	784	4540	274	1812	325	3762	555	548	2268	282
evm.TU.utg3790.12	utg3790	110883	111893	-	1011	394	850	276	151	138	145	252	395	370	80	375	198	804	482	302	179	313	222	673	275	175	211	150	853	148	300	264	535	220	110	693	253
evm.TU.utg3790.13	utg3790;utg3790;utg3790;utg3790;utg3790	127571;128235;128430;129979;130816	127753;128301;128560;130058;130960	-;-;-;-;-	606	121	78	129	115	115	72	73	151	62	90	125	39	156	109	31	67	89	58	39	78	238	50	17	16	56	228	207	54	79	103	226	135
evm.TU.utg3790.14	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	131941;132595;133490;133954;134409;135011	132036;132696;133549;134023;134489;135168	+;+;+;+;+;+	567	1100	682	980	265	385	1550	1138	1224	362	1037	867	396	482	1082	306	688	1401	648	1344	1299	2051	1607	699	680	2184	1633	1178	503	788	771	1789	1386
evm.TU.utg3790.15	utg3790;utg3790;utg3790	139902;140277;142143	140018;140444;144197	+;+;+	2340	0	1	3	15	13	12	0	8	10	27	0	10	8	16	12	16	24	33	16	26	17	25	42	0	17	10	23	11	0	37	2	14
evm.TU.utg3790.16	utg3790	144205	144978	+	774	8	0	3	0	6	5	0	0	5	12	0	0	4	0	6	9	7	18	1	18	0	4	28	0	13	0	8	3	0	2	0	0
evm.TU.utg3790.17	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	146686;146686;146686;146686;147750;148032;148193;148193;148193;148193;148368;148368;148368;148368;148368;148891;148891;148891;148891;148891;148891;149730;149730;149730;149730;149730;149730;150944;150944;150944;150944;150944;150944;151678;151965;151965;151965;151965;151965;151965;153113;153113;153113;153113;153113;153113;153113;153303;153303;153303;153303;153303;153303;153303;153687;153687;153687;153687;153687;153687;153687;153771;154022;154022;154022;154022;154022;154022;154022;155522;155522;155522;155522;155522;155522;155522;155522;156157;156157;156157;156157;156157;156157;156157;156157;156570;156570;156570;156570;156570;156570;156570;156570;157327;157327;157327;157327;157327;157327;157327;157327;157491;157491;157491;157491;157491;157491;157491;157491;158073;158073;158073;158073;158073;158073;158073;158073;158559;158559;158559;158559;158559;158559;158559;160235;160235;160235;160235;160235;160235;160235;160741;160741;160741;160741;160741;160741;160741;161226;161226;161226;161226;161226;161226;161226;162646;162646;162646;162646;162646;162646;162646;164209;164209;164209;164209;164209;164209;164209;165640;165640;165640;165640;165640;165640;166866;166866;166866;166866;166866;166866;168322;168322;168322;168322;168322	147482;147482;147482;147482;148500;148280;148280;148280;148280;148280;148500;148500;148500;148500;148500;148982;148982;148982;148982;148982;148982;149818;149818;149818;149818;149818;149818;151024;151024;151024;151024;151024;151024;152013;152013;152013;152013;152013;152013;152013;153157;153157;153157;153157;153157;153157;153157;153379;153379;153379;153379;153379;153379;153379;153770;153770;153770;153770;153770;153770;153770;154138;154138;154138;154138;154138;154138;154138;154138;155577;155577;155577;155577;155577;155577;155577;155577;156179;156179;156179;156179;156179;156179;156179;156179;156626;156626;156626;156626;156626;156626;156626;156626;157386;157386;157386;157386;157386;157386;157386;157386;157537;157537;157537;157537;157537;157537;157537;157537;158118;158118;158118;158118;158118;158118;158118;158374;158668;158668;158668;158668;158668;158668;158668;160286;160286;160286;160286;160286;160286;160286;160845;160845;160845;160845;160845;160845;160845;161351;161351;161351;161351;161351;161351;161351;162740;162740;162740;162740;162740;162740;162740;164264;164264;164264;164264;164264;164264;165347;165716;165716;165716;165716;165716;165716;167010;167010;167010;167010;167010;167189;168457;168457;168457;168457;168457	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5429	4396	2175	2712	1989	5733	3347	4442	4490	2332	3630	2615	1770	2975	3947	3886	2145	3338	3377	1392	3083	7818	4582	3121	1572	5815	3617	4166	2282	1792	3042	3472	4325
evm.TU.utg3790.18	utg3790;utg3790;utg3790	172377;173544;173793	172443;173723;173911	+;+;+	366	1822	273	453	432	436	4814	899	4654	1626	5685	645	517	496	859	1010	1292	1781	5385	997	4515	9243	16114	1757	60	10956	5779	2298	1468	3188	10332	221	109
tRNAscan-SE.tRNA.utg3790.Arg(ACG).1	utg3790	174876	174950	+	75	3	5	0	0	6	7	2	15	0	14	3	6	0	0	6	5	1	7	4	5	13	24	1	0	14	11	10	0	15	6	0	0
evm.TU.utg3790.19	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	176088;177651;180207;180543;180884;181495;181966;182302;182643;183255;183869;184387;184925;185435	176154;177875;180434;180770;181114;181722;182193;182529;182873;183488;184075;184542;185107;185541	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2781	34713	3069	7673	5372	5114	19387	26498	67553	31111	24604	13193	4446	7610	11202	15684	13941	17422	83460	20676	92099	102245	270702	17615	882	207349	72811	30641	51525	69865	71710	1053	515
evm.TU.utg3790.20	utg3790	195916	196565	+	650	464	2	56	82	20	632	25	612	0	595	0	47	0	169	0	172	211	835	2	0	196	0	633	0	2091	601	310	0	0	1259	36	0
evm.TU.utg3790.21	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	196755;204709;206225;206431;206731;207313;208082;208651	196880;204906;206332;206639;206893;207965;208181;209491	+;+;+;+;+;+;+;+	2398	6089	34	912	909	946	1716	882	7450	8	2778	152	689	2	7367	20	1477	1402	3430	3004	4213	1097	1611	2429	52	12574	8638	11241	920	1718	3883	1439	186
tRNAscan-SE.tRNA.utg3790.Pseudo(GCA).3	utg3790	199688	199760	+	73	101	0	2	2	0	2	0	111	0	9	0	0	0	12	0	2	2	2	0	0	10	0	5	0	81	126	26	2	0	19	27	0
evm.TU.utg3790.23	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	220247;221070;221950;222096;222496;223727;224571;225257;226991;227616	220354;221282;222003;222176;222664;224270;224766;225478;227197;228158	+;+;+;+;+;+;+;+;+;+	2337	28	2	12	72	13	18	28	20	0	87	341	17	6	36	10	27	22	50	52	14	124	2	101	51	89	25	5513	6	7854	68	1027	38
evm.TU.utg3790.24	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	233168;233792;233997;234883;236307;238433;238801;240062;240730	233488;233878;234219;236112;236540;238526;238881;240131;241491	-;-;-;-;-;-;-;-;-	3102	39	22	90	24	72	44	25	119	75	61	40	39	132	44	82	49	65	133	24	109	147	74	8	2	111	223	307	68	23	74	20	26
evm.TU.utg3790.25	utg3790;utg3790;utg3790	242604;254330;256966	242959;254515;258155	+;+;+	1732	68	20	66	19	35	38	32	59	42	36	2	11	13	45	32	32	84	30	8	75	27	6	16	0	62	88	104	22	2	26	28	0
evm.TU.utg3790.26	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	261294;263526;264180;264243;265025;265025;266239;266239;267307;267307;268565;268565;268867;268867	263183;263639;264290;264290;265149;265149;266311;266311;267374;267374;268701;268701;268985;268985	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2637	695	916	1342	255	721	858	1005	1184	873	783	551	425	788	772	436	745	1155	1026	635	1077	1341	875	500	336	1423	1052	1474	927	509	940	970	1074
evm.TU.utg3790.27	utg3790;utg3790;utg3790;utg3790;utg3790	268897;268897;272204;272204;272652	269451;269451;272496;272426;273124	+;+;+;+;+	1321	51	35	72	34	48	93	45	66	41	8	33	16	45	35	12	40	93	40	31	66	90	69	22	8	131	117	86	27	49	83	34	55
evm.TU.utg3790.29	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	282352;283515;283704;285773;286555;287222;289901;290066;290579;291383;298117	283070;283602;283767;285989;286748;287420;289975;290154;290712;291456;298198	-;-;-;-;-;-;-;-;-;-;-	1935	11	2	2	26	36	4	15	8	2	9	45	14	97	14	59	46	6	6	11	16	162	14	5	13	40	8	402	3	14	2	40	56
tRNAscan-SE.tRNA.utg3790.Pseudo(ACA).4	utg3790	291027	291100	-	74	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg3790.30	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	297198;302254;303298;305994;307568;309221	297436;302289;303593;306195;307757;309616	-;-;-;-;-;-	1359	108	110	0	3	21	15	152	29	14	38	75	4	0	14	7	1	0	10	51	16	13	25	6	86	130	24	126	10	358	6	413	522
tRNAscan-SE.tRNA.utg3790.Ala(GGC).1	utg3790	308251	308323	+	73	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg3790.31	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	316274;316274;317638;317638;338702;347102;347381;347678;347678;347678;348375;348375;348375;348822;348822;348822;349593;349593;349593;350102;350102;350102;350508;350508;350508;351085;351085;351085;351518;351518;351518;351860;351860;351860	316438;316438;317917;317967;339079;347431;347431;348028;348028;348028;348683;348683;348683;349148;349148;349148;349916;349916;349916;350431;350431;350431;350834;350834;350834;351249;351249;351249;351660;351660;351660;351916;351916;351916	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3536	655	34	476	60	138	288	85	812	22	127	662	8	81	562	46	133	109	115	35	156	375	468	9	49	247	559	321	19	52	159	793	591
utg3790.equina_smart_1451898.path1	utg3790;utg3790;utg3790	322206;322658;323176	322479;322981;323477	+;+;+	900	56	0	101	5	46	87	57	128	10	30	91	7	9	70	6	9	99	41	10	56	58	107	0	23	61	203	58	12	9	29	37	143
tRNAscan-SE.tRNA.utg3790.Cys(ACA).1	utg3790	333174	333248	+	75	1	0	8	2	0	4	2	3	0	1	1	5	2	0	1	4	2	0	0	0	2	1	1	4	0	3	4	0	0	1	1	0
evm.TU.utg3790.32	utg3790	352752	353372	-	621	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	1	10
evm.TU.utg3790.33	utg3790	357417	357788	-	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg3790.34	utg3790;utg3790	365354;379674	365413;380692	+;+	1079	1	0	20	11	16	23	1	6	0	4	2	5	1	8	0	10	19	10	0	24	18	14	4	0	39	38	59	26	2	10	9	0
evm.TU.utg3790.35	utg3790;utg3790	385358;389981	386395;390357	-;-	1415	316	99	224	15	35	219	103	306	62	87	148	43	80	200	19	99	147	61	164	181	342	208	56	40	178	368	113	161	164	213	492	233
evm.TU.utg3790.36	utg3790	394634	395149	-	516	43	72	3	0	0	3	435	38	26	2	78	9	5	13	27	4	4	3	19	5	6	13	2	129	77	17	861	12	618	1	207	720
tRNAscan-SE.tRNA.utg3790.Ser(AGA).1	utg3790	397225	397296	-	72	1	1	1	0	1	1	1	0	0	0	0	0	0	2	1	3	1	1	2	2	0	0	0	1	5	0	1	3	0	0	0	2
tRNAscan-SE.tRNA.utg3790.Ser(AGA).2	utg3790	397491	397562	-	72	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
tRNAscan-SE.tRNA.utg3790.Ser(AGA).3	utg3790	397828	397899	+	72	6	2	6	13	9	7	1	6	5	8	2	5	3	4	5	13	5	18	2	8	2	5	9	2	9	9	5	7	4	3	3	1
evm.TU.utg3790.37	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	400983;402280;402645;403163;403626;404824;407895;408658;409590;410980;413328;413973;414646;418809	402042;402349;402810;403223;403773;404938;408008;408774;409845;411078;413395;413998;414829;418965	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2641	96	127	542	19	41	225	52	186	55	79	59	26	105	271	16	151	113	108	264	135	104	102	9	32	199	539	203	178	67	257	137	89
evm.TU.utg3790.38	utg3790;utg3790;utg3790	425907;426228;428643	425935;426711;429308	+;+;+	1179	43	8	94	25	6	46	25	78	92	8	1	36	33	35	17	80	73	57	30	129	52	45	26	1	71	193	164	117	6	42	6	12
evm.TU.utg3790.39	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	430738;433376;434095;435029;435991;436886;438585;440972	432187;433613;434413;435261;436253;438097;438699;442470	-;-;-;-;-;-;-;-	5329	396	503	1066	280	729	427	350	719	1368	317	66	359	596	752	766	729	662	1264	765	929	1052	495	297	309	1095	973	1513	1017	409	691	270	423
evm.TU.utg3790.40	utg3790;utg3790	449967;452373	450974;452804	-;-	1440	59	67	165	2	98	18	49	78	54	32	10	4	19	72	15	32	37	62	54	52	38	19	12	9	45	137	127	58	5	12	30	30
evm.TU.utg3790.41	utg3790;utg3790	454074;455302	454619;455691	-;-	936	109	106	129	5	37	40	122	141	42	6	51	22	106	64	26	24	36	48	99	17	70	21	10	53	66	165	99	29	108	47	233	244
evm.TU.utg3790.42	utg3790	456101	456835	+	735	198	110	87	30	147	64	186	172	53	20	60	40	79	90	66	62	115	114	54	75	190	33	48	76	173	183	203	34	50	30	177	189
evm.TU.utg3790.43	utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790;utg3790	458462;460342;461580;462334;463815;465259;466038;467051;467902;469284	459152;460588;461623;462426;464047;465343;466130;467119;467994;469424	+;+;+;+;+;+;+;+;+;+	1789	40	32	82	2	46	66	28	57	43	27	44	29	63	48	22	104	52	105	27	79	101	41	22	2	83	97	108	39	26	47	25	7
evm.TU.utg3790.44	utg3790;utg3790	478885;479092	478981;479543	+;+	549	30	0	41	6	11	10	55	53	0	7	4	0	0	69	0	19	49	21	0	8	39	13	8	0	29	24	18	0	0	0	0	21
