# Program:featureCounts v2.0.2; Command:"featureCounts" "-p" "-M" "-s" "2" "-T" "16" "-t" "exon" "-g" "gene_id" "-a" "equina_database/ref_index/genes.gtf" "-o" "featurecounts/A_Equina_Counts_stranded.txt" "alignments/10.sorted.bam" "alignments/11.sorted.bam" "alignments/12.sorted.bam" "alignments/13.sorted.bam" "alignments/14.sorted.bam" "alignments/15.sorted.bam" "alignments/16.sorted.bam" "alignments/17.sorted.bam" "alignments/18.sorted.bam" "alignments/19.sorted.bam" "alignments/1.sorted.bam" "alignments/20.sorted.bam" "alignments/21.sorted.bam" "alignments/22.sorted.bam" "alignments/23.sorted.bam" "alignments/24.sorted.bam" "alignments/25.sorted.bam" "alignments/26.sorted.bam" "alignments/27.sorted.bam" "alignments/28.sorted.bam" "alignments/2.sorted.bam" "alignments/30.sorted.bam" "alignments/31.sorted.bam" "alignments/34.sorted.bam" "alignments/36.sorted.bam" "alignments/4.sorted.bam" "alignments/50.sorted.bam" "alignments/5.sorted.bam" "alignments/6.sorted.bam" "alignments/7.sorted.bam" "alignments/8.sorted.bam" "alignments/9.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/10.sorted.bam	alignments/11.sorted.bam	alignments/12.sorted.bam	alignments/13.sorted.bam	alignments/14.sorted.bam	alignments/15.sorted.bam	alignments/16.sorted.bam	alignments/17.sorted.bam	alignments/18.sorted.bam	alignments/19.sorted.bam	alignments/1.sorted.bam	alignments/20.sorted.bam	alignments/21.sorted.bam	alignments/22.sorted.bam	alignments/23.sorted.bam	alignments/24.sorted.bam	alignments/25.sorted.bam	alignments/26.sorted.bam	alignments/27.sorted.bam	alignments/28.sorted.bam	alignments/2.sorted.bam	alignments/30.sorted.bam	alignments/31.sorted.bam	alignments/34.sorted.bam	alignments/36.sorted.bam	alignments/4.sorted.bam	alignments/50.sorted.bam	alignments/5.sorted.bam	alignments/6.sorted.bam	alignments/7.sorted.bam	alignments/8.sorted.bam	alignments/9.sorted.bam
evm.TU.utg43115.7	utg43115;utg43115	26818;27369	27253;27379	-;-	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43115.8	utg43115	32357	32650	+	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0
evm.TU.utg43115.9	utg43115	33764	34411	-	648	4	0	9	0	0	5	2	0	0	1	0	0	0	0	0	2	5	13	0	0	12	0	0	0	0	3	0	0	0	2	7	0
evm.TU.utg43115.10	utg43115;utg43115	36004;36385	36045;36753	+;+	411	8	4	10	4	0	4	4	6	0	3	0	4	0	8	0	6	7	8	2	0	10	2	5	4	2	0	6	6	2	2	6	0
evm.TU.utg43115.11	utg43115	36819	37514	+	696	3	16	2	2	10	4	2	10	14	0	0	4	1	8	2	8	0	14	14	0	0	0	9	6	7	8	6	9	7	6	9	9
evm.TU.utg43115.12	utg43115;utg43115;utg43115	39377;39852;40221	39409;40102;40443	-;-;-	507	38	21	45	25	61	50	31	30	4	49	9	17	12	63	17	71	9	178	17	12	39	9	28	14	28	35	24	11	2	63	46	30
evm.TU.utg43115.13	utg43115	41985	42383	+	399	0	0	0	0	2	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
evm.TU.utg43115.14	utg43115;utg43115	42559;42945	42643;43378	+;+	519	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43115.15	utg43115;utg43115;utg43115	47563;49581;50301	48181;49642;50465	-;-;-	846	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43115.16	utg43115	52370	52691	+	322	0	3	0	2	4	4	1	2	10	0	6	0	3	0	14	5	4	8	7	15	4	6	0	2	0	0	2	2	10	1	2	2
evm.TU.utg43378.1	utg43378;utg43378;utg43378;utg43378;utg43378;utg43378	252;810;1630;2256;3452;4238	354;900;1696;2397;3709;4339	-;-;-;-;-;-	763	18	28	71	75	8	63	14	23	63	62	129	71	39	16	24	61	83	65	103	113	2	58	122	14	123	51	54	89	185	70	40	2
evm.TU.utg43378.2	utg43378;utg43378;utg43378;utg43378	7193;7812;8139;9037	7723;8036;8415;9242	+;+;+;+	1239	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg43378.Leu(CAG).1	utg43378	8429	8512	+	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43378.3	utg43378	9365	9646	+	282	7	59	9	25	46	15	201	20	4	10	70	26	21	16	37	6	19	5	1	34	29	125	108	458	44	34	36	35	26	2	27	38
evm.TU.utg43378.4	utg43378;utg43378;utg43378	10690;11070;11735	10755;11234;11884	+;+;+	381	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	3	0	1	0	0	0	2	1	0	1	0	0	0	1	0	0	0
tRNAscan-SE.tRNA.utg43378.Leu(CAG).2	utg43378	11820	11903	-	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43378.5	utg43378;utg43378;utg43378;utg43378;utg43378	14872;15492;15819;16634;16951	15402;15716;16095;16857;17037	+;+;+;+;+	1344	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg43378.Leu(CAG).3	utg43378	16109	16192	+	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43378.6	utg43378;utg43378	17727;18232	17792;18390	+;+	225	0	0	3	3	0	0	1	1	0	1	5	0	0	0	1	0	0	4	0	0	0	0	4	0	2	4	4	0	0	2	0	0
tRNAscan-SE.tRNA.utg43378.Leu(CAG).4	utg43378	19586	19669	-	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg43378.Leu(CAG).5	utg43378	19745	19828	-	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43378.7	utg43378;utg43378	25956;26961	26132;27188	-;-	405	1	11	0	1	6	4	3	0	4	2	17	1	17	11	11	0	3	3	10	2	0	10	8	19	2	0	4	4	6	4	27	10
evm.TU.utg43378.8	utg43378;utg43378;utg43378;utg43378;utg43378;utg43378;utg43378;utg43378	27930;30193;30910;31628;32185;33617;34323;34824	28418;30477;31131;31858;32535;33880;34422;35191	+;+;+;+;+;+;+;+	2310	4	12	0	3	5	0	9	2	0	6	4	1	8	0	6	0	2	7	2	3	0	3	8	7	2	2	0	2	0	0	9	14
evm.TU.utg43378.9	utg43378;utg43378;utg43378;utg43378	36288;36577;38048;38666	36493;36742;38253;38834	-;-;-;-	747	0	2	2	3	11	0	11	0	4	0	43	3	14	0	7	6	4	5	2	3	0	11	2	13	0	0	0	1	8	0	1	4
evm.TU.utg43378.10	utg43378;utg43378	38845;39587	39005;39908	-;-	483	2	4	0	0	6	0	4	0	0	0	16	0	6	0	0	8	9	3	0	4	0	2	1	11	0	2	2	9	4	0	9	2
evm.TU.utg43378.11	utg43378;utg43378	40841;41569	41122;41946	-;-	660	32	51	51	221	58	60	64	84	51	28	36	200	27	128	99	37	78	39	6	44	0	18	191	13	37	46	40	54	3	28	9	4
evm.TU.utg43378.12	utg43378;utg43378;utg43378;utg43378;utg43378;utg43378	44667;47253;50049;51317;51752;52555	45143;47330;50126;51478;51856;52647	-;-;-;-;-;-	993	2	7	21	43	30	26	4	47	34	9	21	30	11	7	15	34	27	35	12	20	0	27	36	0	5	8	26	30	0	14	10	0
evm.TU.utg43378.13	utg43378;utg43378;utg43378;utg43378;utg43378;utg43378	55126;55630;56038;56963;57577;57875	55244;55711;56181;57091;57743;58013	-;-;-;-;-;-	780	58	68	56	44	5	73	33	48	36	9	202	41	35	31	24	51	51	23	85	20	1	27	63	31	95	54	25	48	89	55	55	20
evm.TU.utg43378.14	utg43378;utg43378;utg43378;utg43378;utg43378	58494;59266;59704;59917;60270	58647;59343;59758;60047;60607	+;+;+;+;+	756	4	14	8	0	8	3	4	16	9	0	29	12	24	1	4	0	26	9	3	2	2	10	5	3	20	6	10	6	10	2	4	6
evm.TU.utg43378.15	utg43378	60627	61181	+	555	15	14	6	28	4	4	14	6	0	12	31	4	24	4	8	0	7	2	2	6	0	0	8	2	0	4	12	1	3	2	2	0
evm.TU.utg43378.16	utg43378;utg43378;utg43378;utg43378;utg43378	63799;65247;65470;65627;65771	63928;65340;65548;65682;65804	-;-;-;-;-	393	1712	1646	2094	2053	1139	1507	994	2480	3899	1383	3132	1984	2492	1228	1930	1275	1685	1688	3083	2032	969	2084	2432	642	3314	3300	2925	2251	1834	2134	1242	795
evm.TU.utg43378.17	utg43378;utg43378;utg43378;utg43378;utg43378;utg43378;utg43378;utg43378;utg43378	66802;67382;68067;68758;68943;69919;70383;70700;70990	66886;67524;68309;68777;68988;70027;70444;70806;71071	+;+;+;+;+;+;+;+;+	897	85	135	31	100	130	73	85	71	172	32	156	149	324	104	170	80	69	124	75	106	0	93	84	44	32	77	69	54	71	78	57	29
evm.TU.utg43451.1	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	1958;2935;3361;4873;5599;6787;7739;8567	2109;3024;3457;5034;5787;7015;7957;9615	-;-;-;-;-;-;-;-	2187	7	4	33	6	0	8	4	7	2	8	7	0	4	13	0	32	2	7	10	1	0	4	4	12	4	18	2	2	6	11	12	0
tRNAscan-SE.tRNA.utg43451.Arg(ACG).1	utg43451	3842	3916	+	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43451.2	utg43451;utg43451;utg43451;utg43451;utg43451	10258;11869;13000;14858;16803	10315;11938;13077;14941;17052	+;+;+;+;+	540	42	45	68	107	58	60	9	71	136	68	272	108	145	32	88	74	122	121	48	141	0	79	166	61	170	97	108	71	107	72	52	51
evm.TU.utg43451.3	utg43451	21725	21988	-	264	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	17	2	0	0	0	0	0	0	0
tRNAscan-SE.tRNA.utg43451.Asp(GTC).1	utg43451	23719	23798	+	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43451.4	utg43451	26284	26775	-	492	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	2	0	6	0	2	2	0	4	0	0	0
evm.TU.utg43451.5	utg43451;utg43451;utg43451	30007;32277;33452	30650;32394;33775	-;-;-	1086	1	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	2	3	0	1	0	2	2	8	0	0	2	0	5	0	3	0
evm.TU.utg43451.6	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	36640;36845;38537;39647;40564;74903	36655;36850;38836;39934;42337;75101	+;+;+;+;+;+	2583	725	634	85	78	377	370	852	340	274	399	1216	1007	121	163	233	577	633	561	1151	1296	0	1543	781	1466	2023	297	975	216	107	185	249	1123
evm.TU.utg43451.7	utg43451;utg43451	47616;49990	47852;50061	-;-	309	25	54	0	21	32	24	2	30	7	20	0	52	0	8	1	18	0	24	100	11	0	12	23	34	41	33	2	0	0	16	10	1
evm.TU.utg43451.8	utg43451	51799	52011	+	213	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
evm.TU.utg43451.9	utg43451;utg43451;utg43451;utg43451;utg43451	54533;55343;55949;56410;59583	54629;55414;56028;56491;59683	+;+;+;+;+	432	18	39	18	18	25	52	6	13	64	34	59	34	25	17	17	39	45	25	65	57	60	40	50	13	37	19	13	38	25	33	30	16
evm.TU.utg43451.10	utg43451	59747	60346	-	600	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
utg43451.equina_smart_1622223.path2	utg43451;utg43451;utg43451;utg43451	61596;62602;63707;64629	61673;62730;63828;64734	+;+;+;+	435	36	48	49	69	33	94	60	74	96	51	73	69	71	65	38	74	130	43	80	74	138	65	120	66	72	75	73	87	80	72	77	75
evm.TU.utg43451.11	utg43451;utg43451	63703;64843	64426;64892	-;-	774	51	35	38	3	70	44	19	59	27	39	60	28	41	29	31	25	50	29	57	32	35	50	97	39	53	23	65	61	44	40	65	38
evm.TU.utg43451.12	utg43451	70027	70365	+	339	53	0	0	86	0	0	11	0	0	0	0	70	95	66	5	0	8	0	0	0	0	2	6	2	0	0	0	0	0	0	84	0
evm.TU.utg43451.13	utg43451	72609	73193	+	585	4	0	0	2	0	3	0	0	1	5	2	1	0	0	0	0	4	3	2	0	4	0	0	1	0	0	0	7	0	0	0	0
evm.TU.utg43451.14	utg43451;utg43451;utg43451;utg43451;utg43451	81126;82914;84427;86044;87590	81219;83070;84644;86390;87994	+;+;+;+;+	1221	159	122	167	104	52	137	116	116	164	172	348	223	167	77	140	137	137	86	321	92	14	184	117	211	150	200	149	108	223	133	124	87
evm.TU.utg43451.15	utg43451;utg43451;utg43451;utg43451	90296;91892;92563;93408	90325;91937;92606;93503	+;+;+;+	216	2	3	2	0	9	6	0	0	2	3	5	8	0	5	1	7	5	7	5	3	0	0	11	0	4	0	2	3	2	2	0	0
evm.TU.utg43451.16	utg43451	94424	95143	-	720	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43451.17	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	95300;95648;97211;98027;100101;102114;102956;103505;103995;106387;108332	95312;95853;97252;98229;100198;102321;103068;103569;104239;106412;109443	+;+;+;+;+;+;+;+;+;+;+	2331	8	26	29	21	18	23	25	18	25	13	23	96	37	15	2	10	62	17	21	50	6	48	58	32	39	16	31	11	26	16	5	8
evm.TU.utg43451.18	utg43451;utg43451	109756;110595	110159;110598	-;-	408	0	4	9	0	9	1	6	0	3	1	11	21	11	4	3	1	27	14	9	11	1	8	15	11	2	3	15	3	3	7	3	2
evm.TU.utg43451.19	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	111074;111203;111540;111993;112441;113054;114189;115734;116023;117243;119200	111120;111283;111636;112101;112797;113133;114306;115821;116137;117299;119310	+;+;+;+;+;+;+;+;+;+;+	1260	45	44	54	27	55	40	24	42	82	26	119	149	91	60	23	73	86	37	54	51	11	63	57	51	23	30	30	33	44	53	34	39
tRNAscan-SE.tRNA.utg43451.SeC(TCA).1	utg43451	113456	113528	+	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43451.20	utg43451;utg43451	124321;125090	124572;125269	-;-	432	78	95	44	28	73	35	123	64	92	36	72	73	76	83	138	61	46	101	38	83	92	26	23	89	54	70	58	33	35	52	42	38
evm.TU.utg43451.21	utg43451;utg43451;utg43451	125335;125909;129102	125781;126210;129237	+;+;+	885	0	0	1	2	6	0	2	2	0	0	7	10	9	0	12	0	2	4	3	10	0	7	9	0	2	5	5	11	2	0	0	0
tRNAscan-SE.tRNA.utg43451.Cys(ACA).1	utg43451	130076	130150	+	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	2	0	0	0	0
evm.TU.utg43451.22	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	130392;131281;131524;132515;133296;133891;135119;135779;136588;137351;137764;138139;138818;138954	130523;131339;131611;132594;133398;133956;135166;135854;136756;137435;137832;138258;138872;139161	-;-;-;-;-;-;-;-;-;-;-;-;-;-	1358	15	64	59	12	39	35	26	30	58	43	64	39	86	26	67	43	79	68	49	44	59	31	47	25	74	40	42	51	58	33	38	57
evm.TU.utg43451.23	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	139376;140720;141422;142090;143015;144031;144482;145707;146792;147687;149202;149551;150256;151316;151926;153068;154132;155075;155996;156661;158231;159918	139399;140794;141516;142194;143120;144102;144566;145843;146850;147761;149332;149708;150383;151460;152176;153166;154267;155152;156137;156706;158361;160003	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2364	111	67	123	27	67	182	62	183	110	65	172	48	119	133	138	154	111	233	46	154	98	146	64	11	122	168	110	79	64	109	101	22
tRNAscan-SE.tRNA.utg43451.SeC(TCA).2	utg43451	152242	152314	+	73	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43451.24	utg43451;utg43451;utg43451;utg43451	161456;164092;165586;165822	163304;164171;165708;165991	-;-;-;-	2222	867	1127	1086	477	92	721	867	935	821	457	1851	1072	949	667	437	444	723	634	1275	736	132	542	599	1151	569	1065	453	1221	1024	598	1065	235
evm.TU.utg43451.25	utg43451;utg43451	167242;168457	167400;168549	+;+	252	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	3	2	0	0	0	0	2	0	0	0	2	2	1	0	0	0	0
evm.TU.utg43451.26	utg43451;utg43451	168946;169111	169023;169239	+;+	207	0	0	0	2	0	2	0	0	0	1	1	0	4	0	0	1	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43451.27	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	169260;169793;170159;171215;173160;176802;177683;179716;180846	169453;169835;170336;171390;173336;176915;177790;180162;180935	+;+;+;+;+;+;+;+;+	1527	1	2	2	7	4	6	0	3	4	2	37	3	14	4	2	10	2	15	1	9	12	15	7	2	7	49	23	21	1	12	7	3
evm.TU.utg43451.28	utg43451	180954	181199	-	246	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43451.29	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	181712;182529;184695;185896;187955;188462;188667;189013	181867;182735;185012;187030;188190;188557;188771;189105	+;+;+;+;+;+;+;+	2346	65	24	6	56	17	13	126	29	5	34	46	20	43	34	48	28	10	21	1	14	127	43	26	56	9	27	43	23	12	11	106	258
evm.TU.utg43451.30	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	189129;189433;190514;191058;191509;193425;194028;194289	189245;189546;190576;191296;191749;193624;194181;194300	+;+;+;+;+;+;+;+	1140	4	5	0	12	0	8	1	2	0	11	20	0	4	6	3	9	5	6	7	9	0	18	9	2	2	22	18	20	0	5	1	0
evm.TU.utg43451.31	utg43451;utg43451	194858;195155	195102;195296	-;-	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.TU.utg43451.32.34	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	195384;196321;197555;198491;199218;200168;201069;201583;203310;204125;204857;205559;206719;207256;208234;209214;209949;210207;210430	195549;196423;197659;198652;199442;200420;201167;201777;203497;204259;205018;205805;206960;207396;208462;209356;210117;210365;210845	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3539	22	6	30	79	12	55	6	21	20	27	141	32	74	12	32	48	51	39	25	31	68	69	46	0	12	73	81	49	21	10	16	0
evm.TU.utg43451.33	utg43451	199493	199864	-	372	0	0	0	1	1	0	0	0	2	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
evm.TU.utg43451.35	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	210899;211816;212510;214048;215125;215441;215741;217120;217825	211085;211925;212796;214117;215247;215571;215894;217284;218055	+;+;+;+;+;+;+;+;+	1458	42	36	26	87	29	56	0	18	23	49	144	44	94	49	27	82	27	61	29	62	71	82	46	3	26	46	78	41	18	18	13	8
evm.TU.utg43451.36	utg43451	218116	218589	+	474	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
evm.TU.utg43451.37	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	218793;219529;219758;221006;222430;222910;223660;224499;224879;225571;225843;226492;227036;227532;227827;228690;229627;230194;231312;232333;232721;232934;234107;235160;235749;236436	218906;219630;220225;221173;222558;222996;223797;224626;225068;225726;226121;226647;227151;227730;227919;228794;229765;230308;231624;232451;232872;233353;234180;235312;235815;236548	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4293	207	144	231	583	147	203	86	136	145	178	557	241	596	230	238	301	289	268	117	326	316	359	205	63	177	213	400	191	152	184	114	116
evm.TU.utg43451.38	utg43451;utg43451;utg43451;utg43451;utg43451;utg43451	236602;237038;237779;238733;239468;239626	236823;237256;237939;238889;239537;239891	+;+;+;+;+;+	1095	52	58	62	261	52	65	59	60	70	71	212	148	277	61	86	90	75	66	75	82	71	55	54	22	39	47	118	32	62	45	69	80
evm.TU.utg43451.39	utg43451;utg43451;utg43451;utg43451	239941;240119;240251;240488	240021;240178;240403;240874	+;+;+;+	681	133	110	97	320	93	141	67	109	83	65	219	199	365	127	142	162	100	71	81	101	115	111	77	39	68	43	119	44	103	43	119	109
evm.TU.utg43821.1	utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821	6018;8243;11022;11634;12368;12532;13258;13769;14212;14755	6117;8403;11093;11712;12414;12614;13359;13838;14274;14968	+;+;+;+;+;+;+;+;+;+	991	571	540	686	144	344	514	528	773	429	380	307	120	321	724	218	448	490	504	365	497	414	386	184	386	656	727	517	365	255	546	485	335
evm.TU.utg43821.2	utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821	15484;15484;16704;16704;17106;17106;17317;17317;17815;17815;18098;18098;18459;18459;18771;18771;18937;18937;19089;19089;19305;19305;19521;19521;19947;19947;20428;20428;20775;20775;21175;21175;21556;21556;22933;22933;23096;23096;23331;23331;23512;23512;23693;23693;24009;24009;24244;24244;24851;26204;27400	16378;16378;16794;16794;17195;17195;17410;17410;17908;17908;18179;18179;18548;18548;18815;18815;18984;18984;19165;19165;19339;19339;19578;19578;19980;19980;20549;20549;20867;20867;21225;21225;22354;22354;22977;22977;23155;23155;23375;23375;23563;23563;23781;23781;24077;24077;24322;24455;24989;26803;27517	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4227	1311	447	715	1285	1868	941	1049	974	388	546	794	338	578	1124	359	562	681	550	248	362	1760	280	232	356	614	908	820	247	242	431	874	919
tRNAscan-SE.tRNA.utg43821.Pseudo(ACA).1	utg43821	22539	22613	+	75	0	0	0	0	2	2	4	0	0	0	0	3	0	0	2	0	5	0	0	0	7	0	0	4	0	0	0	0	0	2	3	5
tRNAscan-SE.tRNA.utg43821.Cys(ACA).1	utg43821	25067	25141	+	75	0	0	0	2	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
tRNAscan-SE.tRNA.utg43821.Cys(ACA).2	utg43821	25326	25400	+	75	1	0	4	4	0	9	3	2	0	4	0	18	0	5	2	9	2	6	0	0	11	1	6	17	2	0	0	0	0	4	5	0
tRNAscan-SE.tRNA.utg43821.Cys(ACA).3	utg43821	25585	25659	+	75	0	0	0	5	0	4	0	0	0	0	0	2	2	2	0	2	2	0	0	0	3	4	2	3	0	0	0	0	0	0	0	0
evm.TU.utg43821.3	utg43821	28484	30201	+	1718	57	2	29	122	57	47	29	19	4	26	42	25	32	22	4	16	23	25	1	2	52	12	35	11	6	17	54	1	2	17	41	8
evm.TU.utg43821.4	utg43821	31120	32395	+	1276	15	18	19	3	15	24	11	17	24	0	2	6	45	10	34	8	2	10	12	13	4	6	12	6	4	10	0	5	6	20	12	0
evm.TU.utg43821.5	utg43821	33245	33574	-	330	0	15	2	0	0	0	0	0	12	0	0	0	15	0	4	0	0	2	9	1	0	0	0	0	2	2	0	8	10	0	0	1
evm.TU.utg43821.6	utg43821	33742	34035	-	294	0	4	0	0	0	2	1	0	0	0	0	0	7	0	2	0	0	2	4	2	0	0	0	0	1	0	0	8	4	0	0	0
evm.TU.utg43821.7	utg43821	37224	38288	-	1065	128	34	152	48	8	68	89	143	34	73	16	30	28	74	16	43	77	66	57	110	77	134	51	8	87	148	43	57	30	55	54	0
evm.TU.utg43821.8	utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821	39208;39794;39938;40120;40393;41920;42724	39644;39860;39968;40218;40422;42285;43063	-;-;-;-;-;-;-	1370	18	305	9	8	4	0	37	22	24	12	2	4	47	22	94	2	4	7	132	21	4	43	1	96	7	12	492	38	526	6	1468	51
tRNAscan-SE.tRNA.utg43821.Cys(ACA).4	utg43821	42443	42517	-	75	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
evm.TU.utg43821.9	utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821	43085;43833;44481;45618;46435;47978;48272	43278;44366;45044;46175;46995;48146;48346	-;-;-;-;-;-;-	2655	0	168	0	0	0	0	2	5	11	2	3	10	20	11	46	0	2	2	111	18	3	14	3	5	0	2	92	24	413	2	205	0
evm.TU.utg43821.10	utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821;utg43821	48410;50255;58132;58783;59028;59647;60409;62809;63450;64459	48415;50382;58233;58887;59573;60192;60963;63360;64001;64966	-;-;-;-;-;-;-;-;-;-	3600	6	36	0	2	4	0	3	0	6	8	16	0	32	0	52	2	5	2	30	6	31	22	0	19	13	0	1504	21	465	2	76	3
