dark_cluster_id	representative_id	candidate_id	cluster_size	cluster_members	cluster_method
dark_cluster_003170	evm.utg324.54	evm.utg324.54	1	evm.utg324.54	exact_python_fallback
dark_cluster_003171	evm.utg11814.2	evm.utg11814.2	1	evm.utg11814.2	exact_python_fallback
dark_cluster_003172	evm.utg21873.19	evm.utg21873.19	1	evm.utg21873.19	exact_python_fallback
dark_cluster_003173	utg420.equina_smart_458796.mrna1	utg420.equina_smart_458796.mrna1	1	utg420.equina_smart_458796.mrna1	exact_python_fallback
dark_cluster_003174	evm.utg1285.1	evm.utg1285.1	4	evm.utg1285.1;evm.utg1285.53;evm.utg1285.60;evm.utg1285.87	exact_python_fallback
dark_cluster_003174	evm.utg1285.1	evm.utg1285.53	4	evm.utg1285.1;evm.utg1285.53;evm.utg1285.60;evm.utg1285.87	exact_python_fallback
dark_cluster_003174	evm.utg1285.1	evm.utg1285.60	4	evm.utg1285.1;evm.utg1285.53;evm.utg1285.60;evm.utg1285.87	exact_python_fallback
dark_cluster_003174	evm.utg1285.1	evm.utg1285.87	4	evm.utg1285.1;evm.utg1285.53;evm.utg1285.60;evm.utg1285.87	exact_python_fallback
dark_cluster_003175	evm.utg62.128.1.5c22f2db	evm.utg62.128.1.5c22f2db	1	evm.utg62.128.1.5c22f2db	exact_python_fallback
dark_cluster_003176	evm.utg92.12	evm.utg92.12	1	evm.utg92.12	exact_python_fallback
dark_cluster_003177	evm.utg16443.24	evm.utg16443.24	1	evm.utg16443.24	exact_python_fallback
dark_cluster_003178	evm.utg20788.4	evm.utg20788.4	1	evm.utg20788.4	exact_python_fallback
dark_cluster_003179	evm.utg31532.8	evm.utg31532.8	1	evm.utg31532.8	exact_python_fallback
dark_cluster_003180	evm.utg6806.12	evm.utg6806.12	6	evm.utg6806.12;evm.utg6806.13;evm.utg6806.30;evm.utg6806.34;evm.utg6806.35;evm.utg6806.4	exact_python_fallback
dark_cluster_003180	evm.utg6806.12	evm.utg6806.13	6	evm.utg6806.12;evm.utg6806.13;evm.utg6806.30;evm.utg6806.34;evm.utg6806.35;evm.utg6806.4	exact_python_fallback
dark_cluster_003180	evm.utg6806.12	evm.utg6806.30	6	evm.utg6806.12;evm.utg6806.13;evm.utg6806.30;evm.utg6806.34;evm.utg6806.35;evm.utg6806.4	exact_python_fallback
dark_cluster_003180	evm.utg6806.12	evm.utg6806.34	6	evm.utg6806.12;evm.utg6806.13;evm.utg6806.30;evm.utg6806.34;evm.utg6806.35;evm.utg6806.4	exact_python_fallback
dark_cluster_003180	evm.utg6806.12	evm.utg6806.35	6	evm.utg6806.12;evm.utg6806.13;evm.utg6806.30;evm.utg6806.34;evm.utg6806.35;evm.utg6806.4	exact_python_fallback
dark_cluster_003180	evm.utg6806.12	evm.utg6806.4	6	evm.utg6806.12;evm.utg6806.13;evm.utg6806.30;evm.utg6806.34;evm.utg6806.35;evm.utg6806.4	exact_python_fallback
dark_cluster_003181	evm.utg78.16	evm.utg78.16	1	evm.utg78.16	exact_python_fallback
dark_cluster_003182	evm.utg3092.35	evm.utg3092.35	1	evm.utg3092.35	exact_python_fallback
dark_cluster_003183	evm.utg2159.50	evm.utg2159.50	1	evm.utg2159.50	exact_python_fallback
dark_cluster_003184	evm.utg483.4	evm.utg483.4	1	evm.utg483.4	exact_python_fallback
dark_cluster_003185	evm.utg243.53	evm.utg243.53	1	evm.utg243.53	exact_python_fallback
dark_cluster_003186	evm.utg55.217	evm.utg55.217	1	evm.utg55.217	exact_python_fallback
dark_cluster_003187	evm.utg18.41	evm.utg18.41	1	evm.utg18.41	exact_python_fallback
dark_cluster_003188	evm.utg1256.14	evm.utg1256.14	4	evm.utg1256.14;evm.utg1256.2;evm.utg1256.28;evm.utg1256.3	exact_python_fallback
dark_cluster_003188	evm.utg1256.14	evm.utg1256.2	4	evm.utg1256.14;evm.utg1256.2;evm.utg1256.28;evm.utg1256.3	exact_python_fallback
dark_cluster_003188	evm.utg1256.14	evm.utg1256.28	4	evm.utg1256.14;evm.utg1256.2;evm.utg1256.28;evm.utg1256.3	exact_python_fallback
dark_cluster_003188	evm.utg1256.14	evm.utg1256.3	4	evm.utg1256.14;evm.utg1256.2;evm.utg1256.28;evm.utg1256.3	exact_python_fallback
dark_cluster_003189	evm.utg126.170	evm.utg126.170	1	evm.utg126.170	exact_python_fallback
dark_cluster_003190	evm.utg27988.5	evm.utg27988.5	1	evm.utg27988.5	exact_python_fallback
dark_cluster_003191	evm.utg5652.34	evm.utg5652.34	2	evm.utg5652.34;evm.utg5652.35	exact_python_fallback
dark_cluster_003191	evm.utg5652.34	evm.utg5652.35	2	evm.utg5652.34;evm.utg5652.35	exact_python_fallback
dark_cluster_003192	evm.utg25070.6	evm.utg25070.6	1	evm.utg25070.6	exact_python_fallback
dark_cluster_003193	evm.utg1272.160	evm.utg1272.160	1	evm.utg1272.160	exact_python_fallback
dark_cluster_003194	evm.utg55.53	evm.utg55.53	1	evm.utg55.53	exact_python_fallback
dark_cluster_003195	evm.utg1623.37	evm.utg1623.37	1	evm.utg1623.37	exact_python_fallback
dark_cluster_003196	evm.utg1395.35	evm.utg1395.35	1	evm.utg1395.35	exact_python_fallback
dark_cluster_003197	utg483.equina_smart_738906.mrna1	utg483.equina_smart_738906.mrna1	1	utg483.equina_smart_738906.mrna1	exact_python_fallback
dark_cluster_003198	evm.utg6183.47	evm.utg6183.47	1	evm.utg6183.47	exact_python_fallback
dark_cluster_003199	evm.utg12553.7	evm.utg12553.7	1	evm.utg12553.7	exact_python_fallback
dark_cluster_003200	evm.utg33757.1	evm.utg33757.1	2	evm.utg33757.1;evm.utg33757.19	exact_python_fallback
dark_cluster_003200	evm.utg33757.1	evm.utg33757.19	2	evm.utg33757.1;evm.utg33757.19	exact_python_fallback
dark_cluster_003201	utg7549.equina_smart_831979.mrna2	utg7549.equina_smart_831979.mrna2	1	utg7549.equina_smart_831979.mrna2	exact_python_fallback
dark_cluster_003202	evm.utg7143.2	evm.utg7143.2	1	evm.utg7143.2	exact_python_fallback
dark_cluster_003203	evm.utg696.2	evm.utg696.2	1	evm.utg696.2	exact_python_fallback
dark_cluster_003204	evm.utg18019.12	evm.utg18019.12	1	evm.utg18019.12	exact_python_fallback
dark_cluster_003205	evm.utg7821.8	evm.utg7821.8	1	evm.utg7821.8	exact_python_fallback
dark_cluster_003206	evm.utg194.59	evm.utg194.59	1	evm.utg194.59	exact_python_fallback
dark_cluster_003207	evm.utg59087.3	evm.utg59087.3	1	evm.utg59087.3	exact_python_fallback
dark_cluster_003208	evm.utg910.117	evm.utg910.117	1	evm.utg910.117	exact_python_fallback
dark_cluster_003209	evm.utg479.72	evm.utg479.72	1	evm.utg479.72	exact_python_fallback
dark_cluster_003210	utg162.evm.utg24105.3.mrna2	utg162.evm.utg24105.3.mrna2	1	utg162.evm.utg24105.3.mrna2	exact_python_fallback
dark_cluster_003211	evm.utg31532.6	evm.utg31532.6	1	evm.utg31532.6	exact_python_fallback
dark_cluster_003212	evm.utg101.110	evm.utg101.110	5	evm.utg101.110;evm.utg101.122;evm.utg101.124;evm.utg101.182;evm.utg101.21	exact_python_fallback
dark_cluster_003212	evm.utg101.110	evm.utg101.122	5	evm.utg101.110;evm.utg101.122;evm.utg101.124;evm.utg101.182;evm.utg101.21	exact_python_fallback
dark_cluster_003212	evm.utg101.110	evm.utg101.124	5	evm.utg101.110;evm.utg101.122;evm.utg101.124;evm.utg101.182;evm.utg101.21	exact_python_fallback
dark_cluster_003212	evm.utg101.110	evm.utg101.182	5	evm.utg101.110;evm.utg101.122;evm.utg101.124;evm.utg101.182;evm.utg101.21	exact_python_fallback
dark_cluster_003212	evm.utg101.110	evm.utg101.21	5	evm.utg101.110;evm.utg101.122;evm.utg101.124;evm.utg101.182;evm.utg101.21	exact_python_fallback
dark_cluster_003213	evm.utg9284.3	evm.utg9284.3	1	evm.utg9284.3	exact_python_fallback
dark_cluster_003214	evm.utg11763.6	evm.utg11763.6	1	evm.utg11763.6	exact_python_fallback
dark_cluster_003215	evm.utg125.1	evm.utg125.1	6	evm.utg125.1;evm.utg125.117;evm.utg125.12;evm.utg125.173;evm.utg125.84;evm.utg125.90	exact_python_fallback
dark_cluster_003215	evm.utg125.1	evm.utg125.117	6	evm.utg125.1;evm.utg125.117;evm.utg125.12;evm.utg125.173;evm.utg125.84;evm.utg125.90	exact_python_fallback
dark_cluster_003215	evm.utg125.1	evm.utg125.12	6	evm.utg125.1;evm.utg125.117;evm.utg125.12;evm.utg125.173;evm.utg125.84;evm.utg125.90	exact_python_fallback
dark_cluster_003215	evm.utg125.1	evm.utg125.173	6	evm.utg125.1;evm.utg125.117;evm.utg125.12;evm.utg125.173;evm.utg125.84;evm.utg125.90	exact_python_fallback
dark_cluster_003215	evm.utg125.1	evm.utg125.84	6	evm.utg125.1;evm.utg125.117;evm.utg125.12;evm.utg125.173;evm.utg125.84;evm.utg125.90	exact_python_fallback
dark_cluster_003215	evm.utg125.1	evm.utg125.90	6	evm.utg125.1;evm.utg125.117;evm.utg125.12;evm.utg125.173;evm.utg125.84;evm.utg125.90	exact_python_fallback
dark_cluster_003216	evm.utg1910.105	evm.utg1910.105	1	evm.utg1910.105	exact_python_fallback
dark_cluster_003217	utg1910.evm.utg31217.11.mrna2	utg1910.evm.utg31217.11.mrna2	1	utg1910.evm.utg31217.11.mrna2	exact_python_fallback
dark_cluster_003218	evm.utg1910.104	evm.utg1910.104	1	evm.utg1910.104	exact_python_fallback
dark_cluster_003219	evm.utg1910.107	evm.utg1910.107	1	evm.utg1910.107	exact_python_fallback
dark_cluster_003220	evm.utg1910.106	evm.utg1910.106	1	evm.utg1910.106	exact_python_fallback
dark_cluster_003221	evm.utg530.10	evm.utg530.10	1	evm.utg530.10	exact_python_fallback
dark_cluster_003222	evm.utg1925.37	evm.utg1925.37	1	evm.utg1925.37	exact_python_fallback
dark_cluster_003223	evm.utg1271.29	evm.utg1271.29	1	evm.utg1271.29	exact_python_fallback
dark_cluster_003224	evm.utg4341.6	evm.utg4341.6	1	evm.utg4341.6	exact_python_fallback
dark_cluster_003225	evm.utg3452.12	evm.utg3452.12	1	evm.utg3452.12	exact_python_fallback
dark_cluster_003226	utg243.equina_smart_57527.mrna1	utg243.equina_smart_57527.mrna1	1	utg243.equina_smart_57527.mrna1	exact_python_fallback
dark_cluster_003227	evm.utg27202.10	evm.utg27202.10	3	evm.utg27202.10;evm.utg27202.8;evm.utg27202.9	exact_python_fallback
dark_cluster_003227	evm.utg27202.10	evm.utg27202.8	3	evm.utg27202.10;evm.utg27202.8;evm.utg27202.9	exact_python_fallback
dark_cluster_003227	evm.utg27202.10	evm.utg27202.9	3	evm.utg27202.10;evm.utg27202.8;evm.utg27202.9	exact_python_fallback
dark_cluster_003228	evm.utg344.71	evm.utg344.71	1	evm.utg344.71	exact_python_fallback
dark_cluster_003229	evm.utg24783.1	evm.utg24783.1	1	evm.utg24783.1	exact_python_fallback
dark_cluster_003230	evm.utg15281.1	evm.utg15281.1	5	evm.utg15281.1;evm.utg15281.2;evm.utg15281.3;evm.utg15281.4;evm.utg15281.5	exact_python_fallback
dark_cluster_003230	evm.utg15281.1	evm.utg15281.2	5	evm.utg15281.1;evm.utg15281.2;evm.utg15281.3;evm.utg15281.4;evm.utg15281.5	exact_python_fallback
dark_cluster_003230	evm.utg15281.1	evm.utg15281.3	5	evm.utg15281.1;evm.utg15281.2;evm.utg15281.3;evm.utg15281.4;evm.utg15281.5	exact_python_fallback
dark_cluster_003230	evm.utg15281.1	evm.utg15281.4	5	evm.utg15281.1;evm.utg15281.2;evm.utg15281.3;evm.utg15281.4;evm.utg15281.5	exact_python_fallback
dark_cluster_003230	evm.utg15281.1	evm.utg15281.5	5	evm.utg15281.1;evm.utg15281.2;evm.utg15281.3;evm.utg15281.4;evm.utg15281.5	exact_python_fallback
dark_cluster_003231	evm.utg2371.17	evm.utg2371.17	1	evm.utg2371.17	exact_python_fallback
dark_cluster_003232	evm.utg1724.25	evm.utg1724.25	1	evm.utg1724.25	exact_python_fallback
dark_cluster_003233	evm.utg532.3	evm.utg532.3	1	evm.utg532.3	exact_python_fallback
dark_cluster_003234	evm.utg372.6	evm.utg372.6	2	evm.utg372.6;utg3980.evm.utg372.6.mrna2	exact_python_fallback
dark_cluster_003234	evm.utg372.6	utg3980.evm.utg372.6.mrna2	2	evm.utg372.6;utg3980.evm.utg372.6.mrna2	exact_python_fallback
dark_cluster_003235	utg2185.equina_smart_1442432utrorf.mrna1	utg2185.equina_smart_1442432utrorf.mrna1	1	utg2185.equina_smart_1442432utrorf.mrna1	exact_python_fallback
dark_cluster_003236	evm.utg4567.34	evm.utg4567.34	1	evm.utg4567.34	exact_python_fallback
dark_cluster_003237	evm.utg1204.16	evm.utg1204.16	1	evm.utg1204.16	exact_python_fallback
dark_cluster_003238	evm.utg5390.1	evm.utg5390.1	4	evm.utg5390.1;evm.utg5390.22;evm.utg5390.46;evm.utg5390.58	exact_python_fallback
dark_cluster_003238	evm.utg5390.1	evm.utg5390.22	4	evm.utg5390.1;evm.utg5390.22;evm.utg5390.46;evm.utg5390.58	exact_python_fallback
dark_cluster_003238	evm.utg5390.1	evm.utg5390.46	4	evm.utg5390.1;evm.utg5390.22;evm.utg5390.46;evm.utg5390.58	exact_python_fallback
dark_cluster_003238	evm.utg5390.1	evm.utg5390.58	4	evm.utg5390.1;evm.utg5390.22;evm.utg5390.46;evm.utg5390.58	exact_python_fallback
dark_cluster_003239	evm.utg234.106	evm.utg234.106	5	evm.utg234.106;evm.utg234.113;evm.utg234.115;evm.utg234.125;evm.utg234.70	exact_python_fallback
dark_cluster_003239	evm.utg234.106	evm.utg234.113	5	evm.utg234.106;evm.utg234.113;evm.utg234.115;evm.utg234.125;evm.utg234.70	exact_python_fallback
dark_cluster_003239	evm.utg234.106	evm.utg234.115	5	evm.utg234.106;evm.utg234.113;evm.utg234.115;evm.utg234.125;evm.utg234.70	exact_python_fallback
dark_cluster_003239	evm.utg234.106	evm.utg234.125	5	evm.utg234.106;evm.utg234.113;evm.utg234.115;evm.utg234.125;evm.utg234.70	exact_python_fallback
dark_cluster_003239	evm.utg234.106	evm.utg234.70	5	evm.utg234.106;evm.utg234.113;evm.utg234.115;evm.utg234.125;evm.utg234.70	exact_python_fallback
dark_cluster_003240	utg7680.equina_smart_1463801.mrna1	utg7680.equina_smart_1463801.mrna1	1	utg7680.equina_smart_1463801.mrna1	exact_python_fallback
dark_cluster_003241	evm.utg10156.8	evm.utg10156.8	1	evm.utg10156.8	exact_python_fallback
dark_cluster_003242	evm.utg190.12	evm.utg190.12	1	evm.utg190.12	exact_python_fallback
dark_cluster_003243	evm.utg3019.22	evm.utg3019.22	1	evm.utg3019.22	exact_python_fallback
dark_cluster_003244	evm.utg1683.22	evm.utg1683.22	1	evm.utg1683.22	exact_python_fallback
dark_cluster_003245	evm.utg3019.53	evm.utg3019.53	1	evm.utg3019.53	exact_python_fallback
dark_cluster_003246	evm.utg6070.10	evm.utg6070.10	4	evm.utg6070.10;evm.utg6070.14;evm.utg6070.20;evm.utg6070.23	exact_python_fallback
dark_cluster_003246	evm.utg6070.10	evm.utg6070.14	4	evm.utg6070.10;evm.utg6070.14;evm.utg6070.20;evm.utg6070.23	exact_python_fallback
dark_cluster_003246	evm.utg6070.10	evm.utg6070.20	4	evm.utg6070.10;evm.utg6070.14;evm.utg6070.20;evm.utg6070.23	exact_python_fallback
dark_cluster_003246	evm.utg6070.10	evm.utg6070.23	4	evm.utg6070.10;evm.utg6070.14;evm.utg6070.20;evm.utg6070.23	exact_python_fallback
dark_cluster_003247	evm.utg10385.2	evm.utg10385.2	1	evm.utg10385.2	exact_python_fallback
dark_cluster_003248	utg9875.equina_smart_1628316.mrna1	utg9875.equina_smart_1628316.mrna1	1	utg9875.equina_smart_1628316.mrna1	exact_python_fallback
dark_cluster_003249	utg167.equina_smart_1628316.mrna2	utg167.equina_smart_1628316.mrna2	1	utg167.equina_smart_1628316.mrna2	exact_python_fallback
dark_cluster_003250	evm.utg1575.43	evm.utg1575.43	1	evm.utg1575.43	exact_python_fallback
dark_cluster_003251	evm.utg24929.12	evm.utg24929.12	1	evm.utg24929.12	exact_python_fallback
dark_cluster_003252	utg3019.equina_smart_1074048.mrna1	utg3019.equina_smart_1074048.mrna1	1	utg3019.equina_smart_1074048.mrna1	exact_python_fallback
dark_cluster_003253	evm.utg43451.33	evm.utg43451.33	1	evm.utg43451.33	exact_python_fallback
dark_cluster_003254	evm.utg12986.73	evm.utg12986.73	1	evm.utg12986.73	exact_python_fallback
dark_cluster_003255	evm.utg12986.74	evm.utg12986.74	1	evm.utg12986.74	exact_python_fallback
dark_cluster_003256	evm.utg2200.26	evm.utg2200.26	1	evm.utg2200.26	exact_python_fallback
dark_cluster_003257	utg344.equina_smart_1721989.mrna1	utg344.equina_smart_1721989.mrna1	1	utg344.equina_smart_1721989.mrna1	exact_python_fallback
dark_cluster_003258	utg4062.equina_smart_1453472.mrna1	utg4062.equina_smart_1453472.mrna1	1	utg4062.equina_smart_1453472.mrna1	exact_python_fallback
dark_cluster_003259	utg1051.equina_smart_1603278.mrna1	utg1051.equina_smart_1603278.mrna1	1	utg1051.equina_smart_1603278.mrna1	exact_python_fallback
dark_cluster_003260	utg190.equina_smart_1083425.mrna1	utg190.equina_smart_1083425.mrna1	1	utg190.equina_smart_1083425.mrna1	exact_python_fallback
dark_cluster_003261	utg1579.equina_smart_518293.mrna3	utg1579.equina_smart_518293.mrna3	1	utg1579.equina_smart_518293.mrna3	exact_python_fallback
dark_cluster_003262	evm.utg388.16	evm.utg388.16	1	evm.utg388.16	exact_python_fallback
dark_cluster_003263	utg693.equina_smart_348377.mrna1	utg693.equina_smart_348377.mrna1	1	utg693.equina_smart_348377.mrna1	exact_python_fallback
dark_cluster_003264	evm.utg243.65	evm.utg243.65	1	evm.utg243.65	exact_python_fallback
dark_cluster_003265	utg695.equina_smart_1717759.mrna2	utg695.equina_smart_1717759.mrna2	1	utg695.equina_smart_1717759.mrna2	exact_python_fallback
dark_cluster_003266	utg243.equina_smart_301922.mrna1	utg243.equina_smart_301922.mrna1	1	utg243.equina_smart_301922.mrna1	exact_python_fallback
dark_cluster_003267	evm.utg6432.23	evm.utg6432.23	1	evm.utg6432.23	exact_python_fallback
dark_cluster_003268	evm.utg935.13	evm.utg935.13	1	evm.utg935.13	exact_python_fallback
dark_cluster_003269	evm.utg612.17	evm.utg612.17	1	evm.utg612.17	exact_python_fallback
dark_cluster_003270	utg225.equina_smart_1404034.mrna1	utg225.equina_smart_1404034.mrna1	1	utg225.equina_smart_1404034.mrna1	exact_python_fallback
dark_cluster_003271	evm.utg2073.17	evm.utg2073.17	4	evm.utg2073.17;evm.utg2073.36;evm.utg2073.37;evm.utg2073.42	exact_python_fallback
dark_cluster_003271	evm.utg2073.17	evm.utg2073.36	4	evm.utg2073.17;evm.utg2073.36;evm.utg2073.37;evm.utg2073.42	exact_python_fallback
dark_cluster_003271	evm.utg2073.17	evm.utg2073.37	4	evm.utg2073.17;evm.utg2073.36;evm.utg2073.37;evm.utg2073.42	exact_python_fallback
dark_cluster_003271	evm.utg2073.17	evm.utg2073.42	4	evm.utg2073.17;evm.utg2073.36;evm.utg2073.37;evm.utg2073.42	exact_python_fallback
dark_cluster_003272	evm.utg1278.51	evm.utg1278.51	1	evm.utg1278.51	exact_python_fallback
dark_cluster_003273	evm.utg45299.5	evm.utg45299.5	1	evm.utg45299.5	exact_python_fallback
dark_cluster_003274	evm.utg983.23	evm.utg983.23	1	evm.utg983.23	exact_python_fallback
dark_cluster_003275	evm.utg4046.33	evm.utg4046.33	1	evm.utg4046.33	exact_python_fallback
dark_cluster_003276	evm.utg1465.58	evm.utg1465.58	1	evm.utg1465.58	exact_python_fallback
dark_cluster_003277	evm.utg1038.15	evm.utg1038.15	1	evm.utg1038.15	exact_python_fallback
dark_cluster_003278	evm.utg479.11	evm.utg479.11	1	evm.utg479.11	exact_python_fallback
dark_cluster_003279	evm.utg1846.67	evm.utg1846.67	1	evm.utg1846.67	exact_python_fallback
dark_cluster_003280	evm.utg993.26	evm.utg993.26	1	evm.utg993.26	exact_python_fallback
dark_cluster_003281	evm.utg4468.32	evm.utg4468.32	1	evm.utg4468.32	exact_python_fallback
dark_cluster_003282	utg622.equina_smart_923814.mrna1	utg622.equina_smart_923814.mrna1	1	utg622.equina_smart_923814.mrna1	exact_python_fallback
dark_cluster_003283	evm.utg2379.13	evm.utg2379.13	1	evm.utg2379.13	exact_python_fallback
dark_cluster_003284	evm.utg1542.19	evm.utg1542.19	1	evm.utg1542.19	exact_python_fallback
dark_cluster_003285	evm.utg4177.26	evm.utg4177.26	1	evm.utg4177.26	exact_python_fallback
dark_cluster_003286	evm.utg10608.2	evm.utg10608.2	1	evm.utg10608.2	exact_python_fallback
dark_cluster_003287	evm.utg1137.1	evm.utg1137.1	1	evm.utg1137.1	exact_python_fallback
dark_cluster_003288	evm.utg27568.4	evm.utg27568.4	1	evm.utg27568.4	exact_python_fallback
dark_cluster_003289	evm.utg6293.11	evm.utg6293.11	6	evm.utg6293.11;evm.utg6293.12;evm.utg6293.20;evm.utg6293.21;evm.utg6293.25;evm.utg6293.33	exact_python_fallback
dark_cluster_003289	evm.utg6293.11	evm.utg6293.12	6	evm.utg6293.11;evm.utg6293.12;evm.utg6293.20;evm.utg6293.21;evm.utg6293.25;evm.utg6293.33	exact_python_fallback
dark_cluster_003289	evm.utg6293.11	evm.utg6293.20	6	evm.utg6293.11;evm.utg6293.12;evm.utg6293.20;evm.utg6293.21;evm.utg6293.25;evm.utg6293.33	exact_python_fallback
dark_cluster_003289	evm.utg6293.11	evm.utg6293.21	6	evm.utg6293.11;evm.utg6293.12;evm.utg6293.20;evm.utg6293.21;evm.utg6293.25;evm.utg6293.33	exact_python_fallback
dark_cluster_003289	evm.utg6293.11	evm.utg6293.25	6	evm.utg6293.11;evm.utg6293.12;evm.utg6293.20;evm.utg6293.21;evm.utg6293.25;evm.utg6293.33	exact_python_fallback
dark_cluster_003289	evm.utg6293.11	evm.utg6293.33	6	evm.utg6293.11;evm.utg6293.12;evm.utg6293.20;evm.utg6293.21;evm.utg6293.25;evm.utg6293.33	exact_python_fallback
dark_cluster_003290	evm.utg5.33	evm.utg5.33	1	evm.utg5.33	exact_python_fallback
dark_cluster_003291	evm.utg1708.11	evm.utg1708.11	6	evm.utg1708.11;evm.utg1708.14;evm.utg1708.16;evm.utg1708.2;evm.utg1708.51;evm.utg1708.6	exact_python_fallback
dark_cluster_003291	evm.utg1708.11	evm.utg1708.14	6	evm.utg1708.11;evm.utg1708.14;evm.utg1708.16;evm.utg1708.2;evm.utg1708.51;evm.utg1708.6	exact_python_fallback
dark_cluster_003291	evm.utg1708.11	evm.utg1708.16	6	evm.utg1708.11;evm.utg1708.14;evm.utg1708.16;evm.utg1708.2;evm.utg1708.51;evm.utg1708.6	exact_python_fallback
dark_cluster_003291	evm.utg1708.11	evm.utg1708.2	6	evm.utg1708.11;evm.utg1708.14;evm.utg1708.16;evm.utg1708.2;evm.utg1708.51;evm.utg1708.6	exact_python_fallback
dark_cluster_003291	evm.utg1708.11	evm.utg1708.51	6	evm.utg1708.11;evm.utg1708.14;evm.utg1708.16;evm.utg1708.2;evm.utg1708.51;evm.utg1708.6	exact_python_fallback
dark_cluster_003291	evm.utg1708.11	evm.utg1708.6	6	evm.utg1708.11;evm.utg1708.14;evm.utg1708.16;evm.utg1708.2;evm.utg1708.51;evm.utg1708.6	exact_python_fallback
dark_cluster_003292	evm.utg3799.20	evm.utg3799.20	1	evm.utg3799.20	exact_python_fallback
dark_cluster_003293	evm.utg9762.5	evm.utg9762.5	1	evm.utg9762.5	exact_python_fallback
dark_cluster_003294	evm.utg729.64	evm.utg729.64	1	evm.utg729.64	exact_python_fallback
dark_cluster_003295	utg72.equina_smart_1395060.mrna1	utg72.equina_smart_1395060.mrna1	1	utg72.equina_smart_1395060.mrna1	exact_python_fallback
dark_cluster_003296	evm.utg1828.15	evm.utg1828.15	1	evm.utg1828.15	exact_python_fallback
