# BUSCO version is: 5.3.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
601967at33208	Duplicated	evm.utg2303.43	124.1	142	https://v10-1.orthodb.org/?query=601967at33208	DnaJ domain
601967at33208	Duplicated	evm.utg2303.43.1.5c22ed61	123.0	102	https://v10-1.orthodb.org/?query=601967at33208	DnaJ domain
602089at33208	Complete	evm.utg4172.7	166.4	98	https://v10-1.orthodb.org/?query=602089at33208	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1
602148at33208	Duplicated	evm.utg3878.25	106.3	77	https://v10-1.orthodb.org/?query=602148at33208	Mss4
602148at33208	Duplicated	evm.utg1226.16	106.3	77	https://v10-1.orthodb.org/?query=602148at33208	Mss4
602587at33208	Duplicated	evm.utg1724.10	121.7	69	https://v10-1.orthodb.org/?query=602587at33208	DNA-directed RNA polymerase, RBP11-like dimerisation domain
602587at33208	Duplicated	evm.utg761.32	119.8	69	https://v10-1.orthodb.org/?query=602587at33208	DNA-directed RNA polymerase, RBP11-like dimerisation domain
603239at33208	Complete	evm.utg1931.91	134.9	145	https://v10-1.orthodb.org/?query=603239at33208	WIBG, Mago-binding
603370at33208	Complete	evm.utg2757.29	208.2	125	https://v10-1.orthodb.org/?query=603370at33208	Ribosomal protein L23/L25, N-terminal
603609at33208	Duplicated	evm.utg17511.2	143.0	113	https://v10-1.orthodb.org/?query=603609at33208	Signal recognition particle, SRP19 subunit
603609at33208	Duplicated	evm.utg4898.6	141.2	113	https://v10-1.orthodb.org/?query=603609at33208	Signal recognition particle, SRP19 subunit
603673at33208	Duplicated	evm.utg1781.5	184.9	117	https://v10-1.orthodb.org/?query=603673at33208	NADH dehydrogenase 
603673at33208	Duplicated	evm.utg479.164	180.2	117	https://v10-1.orthodb.org/?query=603673at33208	NADH dehydrogenase 
604211at33208	Duplicated	evm.utg101.35	155.1	168	https://v10-1.orthodb.org/?query=604211at33208	N-acetylglucosaminyl phosphatidylinositol deacetylase-related
604211at33208	Duplicated	evm.utg101.35.1.5c22e7b5	144.2	144	https://v10-1.orthodb.org/?query=604211at33208	N-acetylglucosaminyl phosphatidylinositol deacetylase-related
604943at33208	Complete	evm.utg338.44	147.4	120	https://v10-1.orthodb.org/?query=604943at33208	Trafficking protein particle complex subunit 2
605189at33208	Complete	evm.utg324.73	69.3	70	https://v10-1.orthodb.org/?query=605189at33208	GSKIP domain
606048at33208	Duplicated	evm.utg415.25	157.8	127	https://v10-1.orthodb.org/?query=606048at33208	Peptide chain release factor class I/class II
606048at33208	Duplicated	evm.utg498.8	157.0	126	https://v10-1.orthodb.org/?query=606048at33208	Peptide chain release factor class I/class II
606539at33208	Duplicated	evm.utg1517.5	161.4	115	https://v10-1.orthodb.org/?query=606539at33208	Ribosomal protein L14e domain
606539at33208	Duplicated	evm.utg2967.31	160.8	115	https://v10-1.orthodb.org/?query=606539at33208	Ribosomal protein L14e domain
606539at33208	Duplicated	evm.utg2967.31.1.5c22ee73	155.1	111	https://v10-1.orthodb.org/?query=606539at33208	Ribosomal protein L14e domain
606748at33208	Fragmented	evm.utg307.14	91.2	54	https://v10-1.orthodb.org/?query=606748at33208	Transcription initiation factor IIA, gamma subunit, C-terminal
606776at33208	Complete	evm.utg1087.16	56.0	100	https://v10-1.orthodb.org/?query=606776at33208	TMEM70 family
606795at33208	Duplicated	evm.utg3174.31	125.2	100	https://v10-1.orthodb.org/?query=606795at33208	Biogenesis of lysosome-related organelles complex 1 subunit 1
606795at33208	Duplicated	evm.utg3174.31.1.5c22eee9	125.2	100	https://v10-1.orthodb.org/?query=606795at33208	Biogenesis of lysosome-related organelles complex 1 subunit 1
606795at33208	Duplicated	evm.utg3174.31.3.5c22eee9	125.1	100	https://v10-1.orthodb.org/?query=606795at33208	Biogenesis of lysosome-related organelles complex 1 subunit 1
606958at33208	Duplicated	evm.utg3380.24	148.9	98	https://v10-1.orthodb.org/?query=606958at33208	DNA polymerase epsilon subunit 3
606958at33208	Duplicated	evm.utg1910.82	148.9	98	https://v10-1.orthodb.org/?query=606958at33208	DNA polymerase epsilon subunit 3
607862at33208	Complete	evm.utg1910.32	141.8	110	https://v10-1.orthodb.org/?query=607862at33208	Ribosomal protein L29/L35
608011at33208	Duplicated	evm.utg1910.93	134.2	73	https://v10-1.orthodb.org/?query=608011at33208	LSM domain, eukaryotic/archaea-type
608011at33208	Duplicated	evm.utg3380.33	115.4	67	https://v10-1.orthodb.org/?query=608011at33208	LSM domain, eukaryotic/archaea-type
608074at33208	Complete	evm.utg34639.3	182.7	132	https://v10-1.orthodb.org/?query=608074at33208	WASH complex subunit 3
608190at33208	Duplicated	evm.utg10.24	107.4	91	https://v10-1.orthodb.org/?query=608190at33208	Prefoldin beta-like
608190at33208	Duplicated	evm.utg13.22	106.1	91	https://v10-1.orthodb.org/?query=608190at33208	Prefoldin beta-like
608669at33208	Missing
608869at33208	Duplicated	evm.utg1234.24	153.9	104	https://v10-1.orthodb.org/?query=608869at33208	NADH dehydrogenase 
608869at33208	Duplicated	evm.utg3891.21	153.9	104	https://v10-1.orthodb.org/?query=608869at33208	NADH dehydrogenase 
608924at33208	Complete	evm.utg55.156	174.1	131	https://v10-1.orthodb.org/?query=608924at33208	Ribosomal protein L27e
609899at33208	Complete	evm.utg579.15	131.6	124	https://v10-1.orthodb.org/?query=609899at33208	Ribosomal protein L47, mitochondrial
610427at33208	Complete	evm.utg207.119	128.8	97	https://v10-1.orthodb.org/?query=610427at33208	Trm112-like
610541at33208	Complete	evm.utg116.71	104.4	129	https://v10-1.orthodb.org/?query=610541at33208	Ribosomal protein L28/L40, mitochondrial
611258at33208	Complete	evm.utg801.39	204.2	184	https://v10-1.orthodb.org/?query=611258at33208	DnaJ domain
611279at33208	Duplicated	evm.utg798.14	202.0	218	https://v10-1.orthodb.org/?query=611279at33208	U3 small nucleolar RNA-associated protein 11
611279at33208	Duplicated	evm.utg3092.44	200.2	200	https://v10-1.orthodb.org/?query=611279at33208	U3 small nucleolar RNA-associated protein 11
611373at33208	Complete	evm.utg715.7	134.2	93	https://v10-1.orthodb.org/?query=611373at33208	Peptidyl-tRNA hydrolase, PTH2
611891at33208	Complete	evm.utg577.30	63.3	76	https://v10-1.orthodb.org/?query=611891at33208	Ribosomal protein L49/IMG2
612760at33208	Duplicated	evm.utg1087.3	145.5	85	https://v10-1.orthodb.org/?query=612760at33208	Zinc finger, CHCC-type
612760at33208	Duplicated	evm.utg1087.3.1.5c22e872	138.3	80	https://v10-1.orthodb.org/?query=612760at33208	Zinc finger, CHCC-type
612825at33208	Complete	evm.utg101.90	146.3	142	https://v10-1.orthodb.org/?query=612825at33208	IBA57, iron-sulfur cluster assembly
613522at33208	Complete	evm.utg5652.50	137.6	218	https://v10-1.orthodb.org/?query=613522at33208	Mitochondrial ribosomal protein L46
613580at33208	Complete	evm.utg412866.1	238.6	197	https://v10-1.orthodb.org/?query=613580at33208	dolichol kinase
613851at33208	Complete	evm.utg1910.34	115.2	107	https://v10-1.orthodb.org/?query=613851at33208	Ribosomal L28e/Mak16
614305at33208	Missing
615531at33208	Duplicated	evm.utg1226.14	142.6	85	https://v10-1.orthodb.org/?query=615531at33208	Rab5-interacting protein
615531at33208	Duplicated	evm.utg3878.27	142.5	85	https://v10-1.orthodb.org/?query=615531at33208	Rab5-interacting protein
615585at33208	Fragmented	evm.utg73.101	87.6	56	https://v10-1.orthodb.org/?query=615585at33208	Ribosomal protein S16
615840at33208	Complete	evm.utg126.157	47.6	87	https://v10-1.orthodb.org/?query=615840at33208	Ribosomal protein S15
616120at33208	Complete	evm.utg9150.8	126.3	105	https://v10-1.orthodb.org/?query=616120at33208	Prefoldin beta-like
616149at33208	Duplicated	evm.utg7412.6	101.2	80	https://v10-1.orthodb.org/?query=616149at33208	Biogenesis of lysosome-related organelles complex-1, subunit 2
616149at33208	Duplicated	evm.utg1919.56	100.7	80	https://v10-1.orthodb.org/?query=616149at33208	Biogenesis of lysosome-related organelles complex-1, subunit 2
616613at33208	Complete	evm.utg1290.27	161.5	79	https://v10-1.orthodb.org/?query=616613at33208	Small nuclear ribonucleoprotein D1
616716at33208	Complete	evm.utg597.150	166.6	123	https://v10-1.orthodb.org/?query=616716at33208	ATP synthase, F1 complex, delta/epsilon subunit, N-terminal
617020at33208	Duplicated	evm.utg1234.9	219.9	187	https://v10-1.orthodb.org/?query=617020at33208	Lysine methyltransferase
617020at33208	Duplicated	evm.utg3891.6	218.5	186	https://v10-1.orthodb.org/?query=617020at33208	Lysine methyltransferase
617441at33208	Complete	evm.utg888.39	165.6	80	https://v10-1.orthodb.org/?query=617441at33208	LSM domain, eukaryotic/archaea-type
617522at33208	Complete	evm.utg536.57	114.8	98	https://v10-1.orthodb.org/?query=617522at33208	Ribosomal protein/NADH dehydrogenase domain
617667at33208	Complete	evm.utg1002.28	134.9	80	https://v10-1.orthodb.org/?query=617667at33208	LSM domain, eukaryotic/archaea-type
618339at33208	Duplicated	evm.utg4880.7	138.1	82	https://v10-1.orthodb.org/?query=618339at33208	LSM domain, eukaryotic/archaea-type
618339at33208	Duplicated	evm.utg1754.26	137.9	82	https://v10-1.orthodb.org/?query=618339at33208	LSM domain, eukaryotic/archaea-type
618421at33208	Duplicated	evm.utg14.81	103.5	97	https://v10-1.orthodb.org/?query=618421at33208	Ribosomal protein L14P
618421at33208	Duplicated	evm.utg234.64	103.5	97	https://v10-1.orthodb.org/?query=618421at33208	Ribosomal protein L14P
618516at33208	Complete	evm.utg4172.8	145.4	134	https://v10-1.orthodb.org/?query=618516at33208	GINS complex, subunit Psf3
618986at33208	Complete	evm.utg3041.25	145.8	126	https://v10-1.orthodb.org/?query=618986at33208	coiled-coil domain-containing protein 12
619250at33208	Fragmented	utg415.equina_smart_1412613.mrna1	57.3	61	https://v10-1.orthodb.org/?query=619250at33208	Chromosome 19 open reading frame 54
619326at33208	Complete	evm.utg150.72	146.1	89	https://v10-1.orthodb.org/?query=619326at33208	DNA-directed RNA polymerase, RBP11-like dimerisation domain
619415at33208	Complete	evm.utg910.44	172.6	150	https://v10-1.orthodb.org/?query=619415at33208	RWD domain
620546at33208	Duplicated	evm.utg5390.30	143.1	140	https://v10-1.orthodb.org/?query=620546at33208	synaptosomal-associated protein 29
620546at33208	Duplicated	evm.utg3452.6	137.9	140	https://v10-1.orthodb.org/?query=620546at33208	synaptosomal-associated protein 29
620753at33208	Complete	evm.utg7855.22	105.5	84	https://v10-1.orthodb.org/?query=620753at33208	Protein SYS1 homolog
621585at33208	Complete	evm.utg6293.10	109.4	104	https://v10-1.orthodb.org/?query=621585at33208	NADH dehydrogenase 
621808at33208	Complete	evm.utg788.31	169.3	81	https://v10-1.orthodb.org/?query=621808at33208	LSM domain, eukaryotic/archaea-type
622156at33208	Duplicated	evm.utg12975.4	156.0	117	https://v10-1.orthodb.org/?query=622156at33208	alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial
622156at33208	Duplicated	evm.utg5950.60	155.7	118	https://v10-1.orthodb.org/?query=622156at33208	alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial
622172at33208	Complete	evm.utg4886.30	65.8	106	https://v10-1.orthodb.org/?query=622172at33208	Ribosomal protein L28/L24
622270at33208	Duplicated	evm.utg2303.28	187.4	95	https://v10-1.orthodb.org/?query=622270at33208	Peptidyl-prolyl cis-trans isomerase
622270at33208	Duplicated	evm.utg5290.43	187.4	95	https://v10-1.orthodb.org/?query=622270at33208	Peptidyl-prolyl cis-trans isomerase
622461at33208	Complete	evm.utg1565.17	189.7	105	https://v10-1.orthodb.org/?query=622461at33208	Ribosomal protein S25
622560at33208	Duplicated	evm.utg798.61	201.4	152	https://v10-1.orthodb.org/?query=622560at33208	Ribosomal protein L24e-related
622560at33208	Duplicated	evm.utg798.61.1.5c22f45b	192.8	108	https://v10-1.orthodb.org/?query=622560at33208	Ribosomal protein L24e-related
623138at33208	Complete	evm.utg2129.121	106.5	111	https://v10-1.orthodb.org/?query=623138at33208	Ribosomal protein S11
623324at33208	Duplicated	evm.utg18553.14	211.5	117	https://v10-1.orthodb.org/?query=623324at33208	Ribosomal protein S19/S15
623324at33208	Duplicated	evm.utg9216.5	211.5	117	https://v10-1.orthodb.org/?query=623324at33208	Ribosomal protein S19/S15
623444at33208	Duplicated	evm.utg2007.20	216.0	163	https://v10-1.orthodb.org/?query=623444at33208	protein Hikeshi
623444at33208	Duplicated	evm.utg54553.8	215.1	163	https://v10-1.orthodb.org/?query=623444at33208	protein Hikeshi
623995at33208	Duplicated	evm.utg6821.21	101.9	67	https://v10-1.orthodb.org/?query=623995at33208	Signal recognition particle 9 kDa protein
623995at33208	Duplicated	evm.utg7145.7	101.6	67	https://v10-1.orthodb.org/?query=623995at33208	Signal recognition particle 9 kDa protein
625077at33208	Complete	evm.utg479.145	145.8	103	https://v10-1.orthodb.org/?query=625077at33208	Ribosomal protein L20
625091at33208	Duplicated	evm.utg28028.2	66.0	73	https://v10-1.orthodb.org/?query=625091at33208	Ribosomal protein S28, mitochondrial
625091at33208	Duplicated	evm.utg607.10	63.2	73	https://v10-1.orthodb.org/?query=625091at33208	Ribosomal protein S28, mitochondrial
625769at33208	Duplicated	evm.utg801.35.1.5c22f45b	150.8	93	https://v10-1.orthodb.org/?query=625769at33208	Transcription initiation factor TFIID subunit 12 domain
625769at33208	Duplicated	evm.utg801.35	150.7	93	https://v10-1.orthodb.org/?query=625769at33208	Transcription initiation factor TFIID subunit 12 domain
628082at33208	Duplicated	evm.utg15013.16	159.6	74	https://v10-1.orthodb.org/?query=628082at33208	LSM domain, eukaryotic/archaea-type
628082at33208	Duplicated	evm.utg11618.10	158.0	74	https://v10-1.orthodb.org/?query=628082at33208	LSM domain, eukaryotic/archaea-type
628231at33208	Duplicated	evm.utg7522.50	110.4	94	https://v10-1.orthodb.org/?query=628231at33208	Ragulator complex protein LAMTOR3
628231at33208	Duplicated	evm.utg890.32	110.4	94	https://v10-1.orthodb.org/?query=628231at33208	Ragulator complex protein LAMTOR3
628247at33208	Complete	evm.utg5367.19	110.2	101	https://v10-1.orthodb.org/?query=628247at33208	programmed cell death protein 5
629763at33208	Complete	evm.utg7.56	122.7	67	https://v10-1.orthodb.org/?query=629763at33208	small nuclear ribonucleoprotein G
630073at33208	Duplicated	evm.utg382.25.1.5c22f004.1.5c27945e	120.1	68	https://v10-1.orthodb.org/?query=630073at33208	Short coiled-coil protein
630073at33208	Duplicated	evm.utg382.25.1.5c22f004	120.1	68	https://v10-1.orthodb.org/?query=630073at33208	Short coiled-coil protein
630073at33208	Duplicated	evm.utg382.25	120.0	58	https://v10-1.orthodb.org/?query=630073at33208	Short coiled-coil protein
631107at33208	Duplicated	evm.utg1243.14	116.3	178	https://v10-1.orthodb.org/?query=631107at33208	Mitochondrial 28S ribosomal protein S31
631107at33208	Duplicated	evm.utg338.94	113.8	195	https://v10-1.orthodb.org/?query=631107at33208	Mitochondrial 28S ribosomal protein S31
631173at33208	Complete	evm.utg5885.53	111.9	82	https://v10-1.orthodb.org/?query=631173at33208	huntingtin-interacting protein K
631196at33208	Complete	evm.utg1931.25	129.8	170	https://v10-1.orthodb.org/?query=631196at33208	coiled-coil domain-containing protein 124
631662at33208	Complete	evm.utg1931.75	126.6	84	https://v10-1.orthodb.org/?query=631662at33208	Ribosomal protein L36e
631767at33208	Fragmented	evm.utg4567.30	101.0	84	https://v10-1.orthodb.org/?query=631767at33208	Nuclear envelope phosphatase-regulatory subunit 1
631798at33208	Complete	evm.utg801.83	119.5	120	https://v10-1.orthodb.org/?query=631798at33208	WRB/Get1 family
631811at33208	Complete	evm.utg6459.51	184.2	168	https://v10-1.orthodb.org/?query=631811at33208	SRP-independent targeting protein 2/TMEM208
632234at33208	Complete	evm.utg16027.9	185.8	102	https://v10-1.orthodb.org/?query=632234at33208	Ribosomal protein L31e
632472at33208	Complete	evm.utg3522.28	99.6	106	https://v10-1.orthodb.org/?query=632472at33208	Transmembrane protein 18
632566at33208	Complete	evm.utg2487.51	245.1	152	https://v10-1.orthodb.org/?query=632566at33208	PUA domain
633007at33208	Missing
633282at33208	Fragmented	evm.utg3284.39	58.1	49	https://v10-1.orthodb.org/?query=633282at33208	NADH:ubiquinone oxidoreductase, B18 subunit
633619at33208	Duplicated	utg2581.equina_smart_1098872.mrna2	79.4	50	https://v10-1.orthodb.org/?query=633619at33208	Ribosomal protein S18
633619at33208	Duplicated	evm.utg125.18	79.4	50	https://v10-1.orthodb.org/?query=633619at33208	Ribosomal protein S18
634446at33208	Complete	evm.utg3553.8	135.6	78	https://v10-1.orthodb.org/?query=634446at33208	Ribosomal protein L37ae
634447at33208	Complete	evm.utg1363.29	127.8	72	https://v10-1.orthodb.org/?query=634447at33208	Ubiquitin-like protein ATG12
636041at33208	Duplicated	evm.utg180.74	119.5	87	https://v10-1.orthodb.org/?query=636041at33208	Signal recognition particle, SRP14 subunit
636041at33208	Duplicated	evm.utg62.22	119.5	87	https://v10-1.orthodb.org/?query=636041at33208	Signal recognition particle, SRP14 subunit
636070at33208	Complete	evm.utg1363.16	80.3	93	https://v10-1.orthodb.org/?query=636070at33208	Ribosomal protein L27
636300at33208	Complete	evm.utg5950.11	153.2	73	https://v10-1.orthodb.org/?query=636300at33208	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
636423at33208	Missing
637971at33208	Duplicated	evm.utg1609.56	84.3	94	https://v10-1.orthodb.org/?query=637971at33208	Zinc finger, HIT-type
637971at33208	Duplicated	evm.utg4576.7	81.7	88	https://v10-1.orthodb.org/?query=637971at33208	Zinc finger, HIT-type
638541at33208	Duplicated	evm.utg2682.18	107.3	99	https://v10-1.orthodb.org/?query=638541at33208	Vps72/YL1, C-terminal
638541at33208	Duplicated	evm.utg207.132	106.8	99	https://v10-1.orthodb.org/?query=638541at33208	Vps72/YL1, C-terminal
639252at33208	Complete	evm.utg126.119	110.3	105	https://v10-1.orthodb.org/?query=639252at33208	coiled-coil domain-containing protein 58
640187at33208	Missing
640349at33208	Complete	evm.utg1056.49	80.0	73	https://v10-1.orthodb.org/?query=640349at33208	Ribosomal protein S27/S33, mitochondrial
641073at33208	Complete	evm.utg1565.68	80.6	164	https://v10-1.orthodb.org/?query=641073at33208	nuclear fragile X mental retardation-interacting protein 1
641257at33208	Complete	evm.utg1051.78	54.6	107	https://v10-1.orthodb.org/?query=641257at33208	DoxX family
642323at33208	Complete	evm.utg150.50	64.9	63	https://v10-1.orthodb.org/?query=642323at33208	Ribosomal protein L37, mitochondrial
642552at33208	Fragmented	evm.utg112.2	93.3	92	https://v10-1.orthodb.org/?query=642552at33208	Ribosomal protein S18
642773at33208	Duplicated	evm.utg526.20	76.6	68	https://v10-1.orthodb.org/?query=642773at33208	DAP1/DAPL1
642773at33208	Duplicated	evm.utg989.17	76.0	67	https://v10-1.orthodb.org/?query=642773at33208	DAP1/DAPL1
